,year,player_name,distance_avg,average,bin
2620,2017,"
Ricky Barnes
",284.9,-0.027000000000000003,14
2621,2017,"
Michael Thompson
",284.8,-0.17300000000000001,14
2622,2017,"
Ernie Els
",284.7,-0.677,14
2623,2017,"
Ryan Blaum
",284.1,0.047,14
2624,2017,"
Mark Anderson
",283.8,-0.325,13
2625,2017,"
Kevin Na
",283.7,0.778,13
2626,2017,"
Ian Poulter
",283.5,0.9359999999999999,13
2627,2017,"
Mark Hubbard
",282.7,-0.7020000000000001,13
2628,2017,"
Vaughn Taylor
",282.4,0.106,13
2629,2017,"
Peter Malnati
",282.3,-0.184,13
2630,2017,"
K.J. Choi
",282.2,-0.264,13
2631,2017,"
Alex Cejka
",282.1,-0.452,13
2632,2017,"
Brandt Snedeker
",281.6,1.079,12
2633,2017,"
Chad Collins
",281.4,-0.45399999999999996,12
2634,2017,"
David Hearn
",281.0,-0.096,12
2635,2017,"
Cameron Tringale
",280.9,-0.14,12
2636,2017,"
Roberto Castro
",280.5,-0.561,12
2637,2017,"
Steve Wheatcroft
",280.5,-0.162,12
2638,2017,"
Carl Pettersson
",280.2,-1.2830000000000001,12
2639,2017,"
Wesley Bryan
",279.8,0.002,11
2640,2017,"
Graeme McDowell
",279.5,0.502,11
2641,2017,"
Tim Wilkinson
",279.5,-0.053,11
2642,2017,"
Spencer Levin
",279.0,-0.4,11
2643,2017,"
Ryan Armour
",278.8,0.107,11
2644,2017,"
Brian Gay
",278.7,0.282,11
2645,2017,"
Ben Crane
",278.5,-0.223,11
2646,2017,"
Luke Donald
",278.5,0.047,11
2647,2017,"
D.A. Points
",278.1,-0.406,11
2648,2017,"
Greg Chalmers
",278.0,-0.5329999999999999,11
2649,2017,"
Bryce Molder
",277.0,-0.846,10
2650,2017,"
Steven Alker
",276.9,-0.41200000000000003,10
2651,2017,"
Billy Hurley III
",276.9,0.11,10
2652,2017,"
Jason Bohn
",275.9,-1.141,9
2653,2017,"
Ken Duke
",274.2,-0.887,9
2654,2017,"
Søren Kjeldsen
",273.6,-0.182,8
2655,2017,"
Zac Blair
",272.7,-0.044000000000000004,8
2656,2017,"
Brian Stuard
",272.6,-0.469,8
2657,2017,"
Jim Furyk
",271.4,0.151,7
2658,2018,"
Rory McIlroy
",319.7,1.412,31
2659,2018,"
Trey Mullinax
",318.3,-0.07200000000000001,31
2660,2018,"
Tom Lovelady
",315.9,-0.19,29
2661,2018,"
Tony Finau
",315.1,1.435,29
2662,2018,"
Luke List
",314.6,0.87,29
2663,2018,"
Dustin Johnson
",314.0,2.372,29
2664,2018,"
Gary Woodland
",313.5,1.0659999999999998,28
2665,2018,"
Brooks Koepka
",313.4,1.22,28
2666,2018,"
Bubba Watson
",313.1,0.555,28
2667,2018,"
Keith Mitchell
",312.6,-0.018000000000000002,28
2668,2018,"
Justin Thomas
",311.8,1.835,27
2669,2018,"
Brendan Steele
",310.3,0.028999999999999998,27
2670,2018,"
Kevin Tway
",310.1,0.32899999999999996,27
2671,2018,"
Jason Day
",310.0,1.285,27
2672,2018,"
Jason Kokrak
",309.5,0.539,26
2673,2018,"
Jon Rahm
",308.9,0.889,26
2674,2018,"
Kevin Chappell
",308.6,0.32299999999999995,26
2675,2018,"
Harold Varner III
",308.2,0.125,26
2676,2018,"
Byeong Hun An
",307.9,0.805,25
2677,2018,"
Robert Garrigus
",307.9,-0.213,25
2678,2018,"
Nick Watney
",307.5,0.34299999999999997,25
2679,2018,"
Grayson Murray
",307.3,-0.336,25
2680,2018,"
Tommy Fleetwood
",306.9,1.6059999999999999,25
2681,2018,"
J.B. Holmes
",306.1,0.5489999999999999,25
2682,2018,"
Bryson DeChambeau
",305.7,1.558,24
2683,2018,"
Adam Schenk
",305.5,-0.15,24
2684,2018,"
Ryan Palmer
",305.2,-0.231,24
2685,2018,"
Xander Schauffele
",304.9,0.644,24
2686,2018,"
Adam Scott
",304.6,0.779,24
2687,2018,"
Matt Jones
",304.5,0.10400000000000001,24
2688,2018,"
Paul Casey
",304.3,0.966,24
2689,2018,"
Jhonattan Vegas
",303.6,0.03,23
2690,2018,"
Tiger Woods
",303.6,1.5959999999999999,23
2691,2018,"
Patrick Rodgers
",303.5,0.23199999999999998,23
2692,2018,"
Justin Rose
",303.5,1.952,23
2693,2018,"
Corey Conners
",303.3,0.193,23
2694,2018,"
Jamie Lovemark
",303.2,0.38799999999999996,23
2695,2018,"
Patrick Cantlay
",303.1,1.0959999999999999,23
2696,2018,"
Brandon Harkins
",303.1,0.275,23
2697,2018,"
Aaron Wise
",302.9,0.703,23
2698,2018,"
Bronson Burgoon
",302.8,0.48100000000000004,23
2699,2018,"
Sam Saunders
",302.8,0.226,23
2700,2018,"
Hudson Swafford
",302.8,-0.49200000000000005,23
2701,2018,"
Sean O'Hair
",302.7,-0.233,23
2702,2018,"
Seamus Power
",302.6,0.17800000000000002,23
2703,2018,"
Lanto Griffin
",302.5,-0.268,23
2704,2018,"
Harris English
",302.4,-0.184,23
2705,2018,"
Peter Uihlein
",302.2,0.268,23
2706,2018,"
Hideki Matsuyama
",302.0,1.196,23
2707,2018,"
Matt Atkins
",301.4,-1.129,22
2708,2018,"
Ollie Schniederjans
",301.4,0.254,22
2709,2018,"
Cody Gribble
",301.0,-0.8190000000000001,22
2710,2018,"
Francesco Molinari
",301.0,1.123,22
2711,2018,"
Charles Howell III
",300.9,0.8009999999999999,22
2712,2018,"
Shane Lowry
",300.7,0.23800000000000002,22
2713,2018,"
J.T. Poston
",300.7,0.138,22
2714,2018,"
Phil Mickelson
",300.3,0.9309999999999999,22
2715,2018,"
Martin Flores
",300.0,-0.5670000000000001,22
2716,2018,"
Chesson Hadley
",300.0,0.8590000000000001,22
2717,2018,"
Beau Hossler
",300.0,0.584,22
2718,2018,"
Rickie Fowler
",299.8,1.275,21
2719,2018,"
Louis Oosthuizen
",299.8,0.521,21
2720,2018,"
Jordan Spieth
",299.8,0.83,21
2721,2018,"
Scott Stallings
",299.7,0.27,21
2722,2018,"
Keegan Bradley
",299.6,0.7929999999999999,21
2723,2018,"
Shawn Stefani
",299.6,0.107,21
2724,2018,"
Charley Hoffman
",299.5,0.425,21
2725,2018,"
Charl Schwartzel
",299.5,-0.195,21
2726,2018,"
Stephan Jaeger
",299.2,-0.09,21
2727,2018,"
Alex Noren
",299.2,1.044,21
2728,2018,"
Martin Laird
",299.0,0.47,21
2729,2018,"
Ethan Tracy
",299.0,-0.813,21
2730,2018,"
Jimmy Walker
",299.0,0.35700000000000004,21
2731,2018,"
Talor Gooch
",298.9,-0.163,21
2732,2018,"
Branden Grace
",298.9,0.812,21
2733,2018,"
Tyrrell Hatton
",298.8,0.938,21
2734,2018,"
James Hahn
",298.7,0.27899999999999997,21
2735,2018,"
Patton Kizzire
",298.7,-0.033,21
2736,2018,"
Xinjun Zhang
",298.7,-0.7340000000000001,21
2737,2018,"
Marc Leishman
",298.5,0.624,21
2738,2018,"
Cameron Smith
",298.4,0.21899999999999997,21
2739,2018,"
J.J. Spaun
",298.2,0.292,21
2740,2018,"
Stewart Cink
",298.1,0.465,21
2741,2018,"
Patrick Reed
",298.1,0.9470000000000001,21
2742,2018,"
Daniel Berger
",297.7,0.816,20
2743,2018,"
Lucas Glover
",297.7,0.276,20
2744,2018,"
Sam Ryder
",297.3,0.154,20
2745,2018,"
Jason Dufner
",297.1,0.011000000000000001,20
2746,2018,"
Dominic Bozzelli
",297.0,-0.055,20
2747,2018,"
Hunter Mahan
",296.9,0.209,20
2748,2018,"
Brice Garnett
",296.7,-0.31,20
2749,2018,"
Scott Piercy
",296.6,0.29,20
2750,2018,"
Michael Thompson
",296.4,0.052000000000000005,20
2751,2018,"
Retief Goosen
",296.2,-0.49700000000000005,20
2752,2018,"
Bill Haas
",296.2,0.079,20
2753,2018,"
Abraham Ancer
",296.1,0.32,20
2754,2018,"
Joel Dahmen
",295.8,0.4,19
2755,2018,"
Kyle Stanley
",295.7,0.6859999999999999,19
2756,2018,"
Cameron Percy
",295.6,0.285,19
2757,2018,"
Bud Cauley
",295.4,0.461,19
2758,2018,"
Billy Horschel
",295.4,1.112,19
2759,2018,"
Denny McCarthy
",295.4,0.094,19
2760,2018,"
Troy Merritt
",295.4,0.209,19
2761,2018,"
Brett Stegmaier
",295.4,0.048,19
2762,2018,"
Aaron Baddeley
",295.3,0.309,19
2763,2018,"
Emiliano Grillo
",295.2,1.133,19
2764,2018,"
Rafa Cabrera Bello
",295.1,1.112,19
2765,2018,"
Kevin Streelman
",295.1,0.619,19
2766,2018,"
Mackenzie Hughes
",294.9,-0.013999999999999999,19
2767,2018,"
Kiradech Aphibarnrat
",294.7,0.511,19
2768,2018,"
Blayne Barber
",294.7,-0.040999999999999995,19
2769,2018,"
Tyler Duncan
",294.4,0.017,19
2770,2018,"
Matt Every
",294.2,-1.139,19
2771,2018,"
Anirban Lahiri
",294.0,0.10400000000000001,19
2772,2018,"
Nate Lashley
",293.9,0.31,18
2773,2018,"
Andrew Putnam
",293.8,0.47200000000000003,18
2774,2018,"
Webb Simpson
",293.7,1.432,18
2775,2018,"
Satoshi Kodaira
",293.6,-1.8319999999999999,18
2776,2018,"
Ian Poulter
",293.6,0.85,18
2777,2018,"
Nicholas Lindheim
",293.5,-0.32299999999999995,18
2778,2018,"
Graeme McDowell
",293.2,0.6970000000000001,18
2779,2018,"
Jonas Blixt
",293.1,-0.547,18
2780,2018,"
Sung Kang
",293.1,-1.041,18
2781,2018,"
Brandt Snedeker
",293.1,0.625,18
2782,2018,"
Russell Henley
",293.0,0.541,18
2783,2018,"
C.T. Pan
",292.7,0.478,18
2784,2018,"
Nick Taylor
",292.7,-0.235,18
2785,2018,"
Scott Brown
",292.6,-0.6609999999999999,18
2786,2018,"
Robert Streb
",292.6,-0.581,18
2787,2018,"
Austin Cook
",292.3,0.569,18
2788,2018,"
Rory Sabbatini
",292.3,0.358,18
2789,2018,"
Martin Piller
",292.2,-1.127,18
2790,2018,"
Zecheng Dou
",291.9,-1.198,17
2791,2018,"
Brian Harman
",291.9,0.29,17
2792,2018,"
J.J. Henry
",291.8,-0.193,17
2793,2018,"
Richy Werenski
",291.8,-0.124,17
2794,2018,"
Jonathan Byrd
",291.7,-0.266,17
2795,2018,"
Russell Knox
",291.7,0.38299999999999995,17
2796,2018,"
Henrik Stenson
",291.5,1.153,17
2797,2018,"
Tom Hoge
",291.4,0.07400000000000001,17
2798,2018,"
Conrad Shindler
",291.3,-0.313,17
2799,2018,"
Fabián Gómez
",291.1,-0.106,17
2800,2018,"
Andrew Landry
",291.1,-0.039,17
2801,2018,"
Peter Malnati
",290.9,0.244,17
2802,2018,"
Pat Perez
",290.9,-0.048,17
2803,2018,"
Si Woo Kim
",290.8,-0.092,17
2804,2018,"
Kevin Kisner
",290.8,0.037000000000000005,17
2805,2018,"
Ricky Barnes
",290.6,-0.365,17
2806,2018,"
Danny Lee
",290.6,0.057999999999999996,17
2807,2018,"
Andrew Yun
",290.6,-1.936,17
2808,2018,"
Tyrone Van Aswegen
",290.3,-0.32299999999999995,17
2809,2018,"
Ben Silverman
",290.2,-0.20600000000000002,17
2810,2018,"
Michael Kim
",289.9,-1.003,16
2811,2018,"
Zach Johnson
",289.8,1.035,16
2812,2018,"
Chris Kirk
",289.8,0.732,16
2813,2018,"
Chris Stroud
",289.8,-0.33799999999999997,16
2814,2018,"
Ben Martin
",289.6,-0.001,16
2815,2018,"
Kevin Na
",289.6,0.8009999999999999,16
2816,2018,"
Adam Hadwin
",289.4,0.596,16
2817,2018,"
Jonathan Randolph
",289.4,-0.877,16
2818,2018,"
William McGirt
",289.3,0.17800000000000002,16
2819,2018,"
Cameron Tringale
",289.3,-1.0190000000000001,16
2820,2018,"
Ryan Moore
",289.2,0.941,16
2821,2018,"
Derek Fathauer
",289.1,-0.807,16
2822,2018,"
Ryan Blaum
",289.0,-0.033,16
2823,2018,"
Steve Wheatcroft
",288.9,-0.33899999999999997,16
2824,2018,"
Kelly Kraft
",288.6,-0.32,16
2825,2018,"
Rod Pampling
",288.4,-1.094,16
2826,2018,"
Matt Kuchar
",288.0,0.5760000000000001,16
2827,2018,"
John Huh
",287.1,0.251,15
2828,2018,"
Daniel Summerhays
",287.1,-2.105,15
2829,2018,"
Alex Cejka
",286.7,0.312,15
2830,2018,"
Chad Campbell
",286.5,-0.484,15
2831,2018,"
Chez Reavie
",286.5,0.674,15
2832,2018,"
Roberto Díaz
",286.3,-0.833,15
2833,2018,"
Vaughn Taylor
",286.1,0.21899999999999997,15
2834,2018,"
Johnson Wagner
",286.1,0.715,15
2835,2018,"
Ted Potter Jr.
",286.0,,15
2836,2018,"
Whee Kim
",285.8,-0.43700000000000006,14
2837,2018,"
David Lingmerth
",285.4,-0.006999999999999999,14
2838,2018,"
Kyle Thompson
",285.3,-1.262,14
2839,2018,"
Rob Oppenheim
",285.2,-0.542,14
2840,2018,"
David Hearn
",285.1,-0.031,14
2841,2018,"
Billy Hurley III
",284.0,-0.7020000000000001,14
2842,2018,"
Ryan Armour
",283.5,0.337,13
2843,2018,"
Brian Gay
",282.9,0.565,13
2844,2018,"
Greg Chalmers
",282.8,-1.266,13
2845,2018,"
Ben Crane
",281.1,0.17600000000000002,12
2846,2018,"
D.A. Points
",280.8,-1.449,12
2847,2018,"
Jim Furyk
",280.5,0.41200000000000003,12
2848,2018,"
Wesley Bryan
",280.4,-0.45399999999999996,12
2849,2018,"
Zac Blair
",279.5,0.32299999999999995,11
2850,2018,"
Brian Stuard
",278.9,0.062,11
2851,2019,"
Cameron Champ
",317.9,-0.374,30
2852,2019,"
Rory McIlroy
",313.5,2.551,28
2853,2019,"
Luke List
",313.3,0.20199999999999999,28
2854,2019,"
Dustin Johnson
",312.0,1.321,28
2855,2019,"
Wyndham Clark
",311.8,0.413,27
2856,2019,"
Bubba Watson
",311.6,0.281,27
2857,2019,"
Seth Reeves
",311.4,-1.439,27
2858,2019,"
Trey Mullinax
",310.2,-0.172,27
2859,2019,"
Tony Finau
",309.5,0.768,26
2860,2019,"
Cam Davis
",309.0,0.13699999999999998,26
2861,2019,"
Brooks Koepka
",309.0,1.3659999999999999,26
2862,2019,"
Jhonattan Vegas
",308.3,0.626,26
2863,2019,"
Gary Woodland
",308.2,0.882,26
2864,2019,"
Sam Burns
",307.2,0.05,25
2865,2019,"
Byeong Hun An
",307.1,0.8190000000000001,25
2866,2019,"
J.B. Holmes
",306.7,-0.45,25
2867,2019,"
Jason Kokrak
",306.4,1.036,25
2868,2019,"
Ollie Schniederjans
",306.4,-0.47100000000000003,25
2869,2019,"
Phil Mickelson
",306.3,-0.43799999999999994,25
2870,2019,"
Jon Rahm
",305.6,1.505,24
2871,2019,"
Patrick Cantlay
",304.7,1.857,24
2872,2019,"
Sepp Straka
",304.4,0.552,24
2873,2019,"
Brandon Harkins
",304.3,-0.389,24
2874,2019,"
Xander Schauffele
",304.1,1.393,24
2875,2019,"
Martin Trainer
",303.8,-1.431,23
2876,2019,"
Kevin Tway
",303.8,0.14300000000000002,23
2877,2019,"
Alex Prugh
",303.7,-0.066,23
2878,2019,"
Keith Mitchell
",303.2,0.254,23
2879,2019,"
Justin Rose
",303.2,1.2429999999999999,23
2880,2019,"
Rickie Fowler
",303.1,1.0659999999999998,23
2881,2019,"
Hideki Matsuyama
",303.0,1.4980000000000002,23
2882,2019,"
Charles Howell III
",302.8,0.809,23
2883,2019,"
Aaron Wise
",302.6,0.32899999999999996,23
2884,2019,"
Bryson DeChambeau
",302.5,1.013,23
2885,2019,"
Sergio Garcia
",302.5,0.746,23
2886,2019,"
Brendan Steele
",302.5,-0.53,23
2887,2019,"
Justin Thomas
",302.2,1.631,23
2888,2019,"
Jason Day
",302.0,0.833,23
2889,2019,"
Harold Varner III
",302.0,0.22699999999999998,23
2890,2019,"
Nick Watney
",301.7,0.133,22
2891,2019,"
Joaquin Niemann
",301.5,0.67,22
2892,2019,"
Danny Lee
",301.4,-0.13699999999999998,22
2893,2019,"
Alex Noren
",301.1,-0.26899999999999996,22
2894,2019,"
Daniel Berger
",301.0,0.28,22
2895,2019,"
Harris English
",301.0,0.2,22
2896,2019,"
Carlos Ortiz
",301.0,0.125,22
2897,2019,"
Adam Schenk
",300.8,0.48700000000000004,22
2898,2019,"
Sung Kang
",300.5,0.03,22
2899,2019,"
Max Homa
",300.2,0.08199999999999999,22
2900,2019,"
John Chin
",300.0,-1.555,22
2901,2019,"
Sam Saunders
",299.9,-0.365,21
2902,2019,"
Patrick Rodgers
",299.8,0.231,21
2903,2019,"
Beau Hossler
",299.4,-0.17800000000000002,21
2904,2019,"
Adam Scott
",299.3,1.831,21
2905,2019,"
Jimmy Walker
",299.2,0.062,21
2906,2019,"
Chase Wright
",299.1,0.01,21
2907,2019,"
Martin Laird
",298.9,0.223,21
2908,2019,"
Sebastián Muñoz
",298.8,0.34299999999999997,21
2909,2019,"
Tommy Fleetwood
",298.7,1.2790000000000001,21
2910,2019,"
Ryan Palmer
",298.6,0.475,21
2911,2019,"
Keegan Bradley
",298.5,0.147,21
2912,2019,"
Paul Casey
",298.4,1.361,21
2913,2019,"
Chesson Hadley
",297.6,-0.128,20
2914,2019,"
Peter Uihlein
",297.5,-0.18100000000000002,20
2915,2019,"
Talor Gooch
",297.4,0.37,20
2916,2019,"
Corey Conners
",297.3,0.62,20
2917,2019,"
Cody Gribble
",297.2,-1.0270000000000001,20
2918,2019,"
Mackenzie Hughes
",297.2,-0.044000000000000004,20
2919,2019,"
Scott Stallings
",297.0,-0.078,20
2920,2019,"
Cameron Tringale
",296.9,0.546,20
2921,2019,"
Patrick Reed
",296.8,0.8759999999999999,20
2922,2019,"
Tyrrell Hatton
",296.6,0.489,20
2923,2019,"
Sangmoon Bae
",296.5,-0.634,20
2924,2019,"
Dylan Frittelli
",296.5,0.439,20
2925,2019,"
Jim Knous
",296.5,-0.37200000000000005,20
2926,2019,"
Dominic Bozzelli
",296.4,-0.15,20
2927,2019,"
Louis Oosthuizen
",296.3,0.777,20
2928,2019,"
Marc Leishman
",296.2,0.833,20
2929,2019,"
Bronson Burgoon
",296.1,-0.344,20
2930,2019,"
Lucas Glover
",296.1,0.976,20
2931,2019,"
Sungjae Im
",295.9,1.023,19
2932,2019,"
Seamus Power
",295.9,-0.7190000000000001,19
2933,2019,"
Shawn Stefani
",295.9,0.09300000000000001,19
2934,2019,"
Roger Sloan
",295.8,0.02,19
2935,2019,"
Emiliano Grillo
",295.7,0.418,19
2936,2019,"
Hunter Mahan
",295.7,-0.774,19
2937,2019,"
Charley Hoffman
",295.6,0.057,19
2938,2019,"
Jordan Spieth
",295.2,0.45899999999999996,19
2939,2019,"
Hudson Swafford
",295.2,-0.198,19
2940,2019,"
Branden Grace
",295.1,-0.107,19
2941,2019,"
Patton Kizzire
",294.9,-0.098,19
2942,2019,"
Cameron Smith
",294.2,0.324,19
2943,2019,"
Matt Jones
",294.1,0.628,19
2944,2019,"
Wes Roach
",294.1,0.165,19
2945,2019,"
Hank Lebioda
",294.0,0.16699999999999998,19
2946,2019,"
Joey Garber
",293.9,-0.684,18
2947,2019,"
Sam Ryder
",293.9,0.462,18
2948,2019,"
J.T. Poston
",293.8,0.506,18
2949,2019,"
Danny Willett
",293.8,0.38299999999999995,18
2950,2019,"
Stephan Jaeger
",293.7,-0.09300000000000001,18
2951,2019,"
Richy Werenski
",293.6,-0.147,18
2952,2019,"
Bud Cauley
",293.4,0.5579999999999999,18
2953,2019,"
Abraham Ancer
",293.3,0.515,18
2954,2019,"
Troy Merritt
",293.3,0.42100000000000004,18
2955,2019,"
Anders Albertson
",293.2,-0.52,18
2956,2019,"
Kiradech Aphibarnrat
",292.4,0.083,18
2957,2019,"
Joel Dahmen
",292.4,0.085,18
2958,2019,"
Si Woo Kim
",292.4,0.134,18
2959,2019,"
Scott Piercy
",292.4,0.631,18
2960,2019,"
Peter Malnati
",292.2,0.379,18
2961,2019,"
Nick Taylor
",292.1,0.452,18
2962,2019,"
Adam Long
",292.0,-0.418,18
2963,2019,"
Josh Teater
",292.0,0.262,18
2964,2019,"
Julián Etulain
",291.8,-0.434,17
2965,2019,"
Billy Horschel
",291.8,0.8290000000000001,17
2966,2019,"
Kevin Streelman
",291.8,0.669,17
2967,2019,"
Bill Haas
",291.5,0.153,17
2968,2019,"
Ian Poulter
",291.5,0.764,17
2969,2019,"
Adam Hadwin
",291.2,0.34299999999999997,17
2970,2019,"
Austin Cook
",291.0,-0.319,17
2971,2019,"
Kramer Hickok
",291.0,-0.287,17
2972,2019,"
Denny McCarthy
",290.8,0.687,17
2973,2019,"
Tom Hoge
",290.4,-0.24600000000000002,17
2974,2019,"
J.J. Spaun
",290.4,0.03,17
2975,2019,"
Fabián Gómez
",290.2,-0.159,17
2976,2019,"
Kelly Kraft
",290.2,-0.715,17
2977,2019,"
Anirban Lahiri
",290.2,-0.752,17
2978,2019,"
José de Jesús Rodríguez
",290.2,-0.24,17
2979,2019,"
Jason Dufner
",290.1,-0.015,17
2980,2019,"
Chris Stroud
",289.8,-0.7290000000000001,16
2981,2019,"
Adam Svensson
",289.8,0.38,16
2982,2019,"
Rafa Cabrera Bello
",289.6,0.419,16
2983,2019,"
Nate Lashley
",289.6,0.523,16
2984,2019,"
Kevin Na
",289.6,0.087,16
2985,2019,"
Matt Kuchar
",289.5,1.062,16
2986,2019,"
Jonas Blixt
",289.4,0.122,16
2987,2019,"
Curtis Luck
",289.4,-1.104,16
2988,2019,"
Rory Sabbatini
",289.4,0.82,16
2989,2019,"
Ryan Blaum
",289.2,-0.145,16
2990,2019,"
Russell Knox
",289.2,0.55,16
2991,2019,"
Kyle Stanley
",288.9,-0.013000000000000001,16
2992,2019,"
J.J. Henry
",288.8,-1.192,16
2993,2019,"
Francesco Molinari
",288.7,0.038,16
2994,2019,"
Robert Streb
",288.7,-0.424,16
2995,2019,"
Scott Brown
",288.6,-0.004,16
2996,2019,"
Webb Simpson
",288.6,1.507,16
2997,2019,"
Brian Harman
",288.4,0.34600000000000003,16
2998,2019,"
Michael Thompson
",288.4,0.426,16
2999,2019,"
Jim Herman
",288.3,-0.386,16
3000,2019,"
Tyler Duncan
",288.2,-0.758,16
3001,2019,"
Matt Fitzpatrick
",287.9,0.887,15
3002,2019,"
Russell Henley
",287.7,0.16699999999999998,15
3003,2019,"
Zach Johnson
",287.5,0.45899999999999996,15
3004,2019,"
Roberto Díaz
",287.4,-0.12300000000000001,15
3005,2019,"
Brice Garnett
",287.4,-0.034,15
3006,2019,"
Ben Silverman
",287.2,-0.35700000000000004,15
3007,2019,"
Brandt Snedeker
",287.2,0.9620000000000001,15
3008,2019,"
Chez Reavie
",287.0,0.8240000000000001,15
3009,2019,"
Andrew Landry
",286.8,-0.011000000000000001,15
3010,2019,"
Kevin Kisner
",286.4,0.6709999999999999,15
3011,2019,"
Rod Pampling
",286.4,-1.177,15
3012,2019,"
Aaron Baddeley
",286.3,0.313,15
3013,2019,"
K.H. Lee
",286.2,-0.107,15
3014,2019,"
Pat Perez
",286.1,0.28800000000000003,15
3015,2019,"
Graeme McDowell
",285.9,0.385,14
3016,2019,"
Freddie Jacobson
",285.3,-0.826,14
3017,2019,"
C.T. Pan
",285.0,0.059000000000000004,14
3018,2019,"
Ernie Els
",284.7,-0.527,14
3019,2019,"
Whee Kim
",284.3,-1.29,14
3020,2019,"
Kyle Jones
",284.0,-0.634,14
3021,2019,"
Roberto Castro
",283.8,0.009000000000000001,13
3022,2019,"
Johnson Wagner
",283.4,0.005,13
3023,2019,"
Brady Schnell
",283.3,-0.763,13
3024,2019,"
Vaughn Taylor
",282.9,0.732,13
3025,2019,"
Henrik Stenson
",282.7,0.971,13
3026,2019,"
Satoshi Kodaira
",282.3,-1.6280000000000001,13
3027,2019,"
Ryan Moore
",282.2,0.826,13
3028,2019,"
Jonathan Byrd
",281.6,-0.762,12
3029,2019,"
Andrew Putnam
",281.5,0.536,12
3030,2019,"
Ted Potter Jr.
",281.4,,12
3031,2019,"
David Hearn
",279.3,-0.615,11
3032,2019,"
Michael Kim
",279.3,-2.135,11
3033,2019,"
Alex Cejka
",278.0,-0.8440000000000001,11
3034,2019,"
Ryan Armour
",277.9,0.19,10
3035,2019,"
Brian Stuard
",276.6,0.39299999999999996,10
3036,2019,"
Jim Furyk
",275.0,0.897,9
3037,2019,"
Brian Gay
",274.9,-0.278,9
3038,2019,"
Scott Langley
",271.3,-0.767,7
3039,2020,"
Bryson DeChambeau
",322.1,1.5659999999999998,33
3040,2020,"
Cameron Champ
",322.0,0.39,33
3041,2020,"
Ryan Brehm
",315.3,-0.821,29
3042,2020,"
Rory McIlroy
",314.0,1.2429999999999999,29
3043,2020,"
Grayson Murray
",313.8,-0.691,28
3044,2020,"
Brandon Hagy
",312.8,-0.311,28
3045,2020,"
Jason Kokrak
",312.4,0.293,28
3046,2020,"
Sam Burns
",312.0,0.32899999999999996,28
3047,2020,"
Matthew Wolff
",311.6,0.491,27
3048,2020,"
Dustin Johnson
",311.0,1.409,27
3049,2020,"
Bubba Watson
",311.0,0.711,27
3050,2020,"
Tyler McCumber
",310.2,-0.725,27
3051,2020,"
Tony Finau
",309.8,1.2429999999999999,26
3052,2020,"
Tommy Fleetwood
",309.6,0.556,26
3053,2020,"
Jhonattan Vegas
",309.0,0.079,26
3054,2020,"
Scottie Scheffler
",308.9,1.078,26
3055,2020,"
Will Gordon
",308.8,0.276,26
3056,2020,"
Patrick Rodgers
",308.5,0.386,26
3057,2020,"
Adam Scott
",308.1,0.905,26
3058,2020,"
Cam Davis
",308.0,0.56,26
3059,2020,"
Luke List
",307.8,0.301,25
3060,2020,"
Jon Rahm
",307.6,1.8230000000000002,25
3061,2020,"
Paul Casey
",307.2,0.431,25
3062,2020,"
Scott Harrington
",307.1,-0.344,25
3063,2020,"
Brooks Koepka
",307.0,0.42,25
3064,2020,"
Beau Hossler
",306.6,-0.499,25
3065,2020,"
Sergio Garcia
",305.8,0.583,24
3066,2020,"
Byeong Hun An
",305.7,0.055,24
3067,2020,"
Kris Ventura
",305.7,-0.115,24
3068,2020,"
Xander Schauffele
",305.4,1.605,24
3069,2020,"
Gary Woodland
",305.4,0.7829999999999999,24
3070,2020,"
Wyndham Clark
",305.1,-0.302,24
3071,2020,"
Seamus Power
",304.5,0.307,24
3072,2020,"
Hideki Matsuyama
",304.4,0.9640000000000001,24
3073,2020,"
Justin Thomas
",304.2,1.709,24
3074,2020,"
Kevin Tway
",303.8,-1.013,23
3075,2020,"
Sebastian Cappelen
",303.7,-1.09,23
3076,2020,"
Brendan Steele
",303.6,0.708,23
3077,2020,"
Sung Kang
",303.4,-0.532,23
3078,2020,"
Patrick Cantlay
",303.1,1.3159999999999998,23
3079,2020,"
Sepp Straka
",302.7,0.368,23
3080,2020,"
Lanto Griffin
",302.5,0.64,23
3081,2020,"
Sebastián Muñoz
",302.3,0.691,23
3082,2020,"
Nick Watney
",302.3,0.276,23
3083,2020,"
Martin Laird
",302.1,-0.08199999999999999,23
3084,2020,"
Martin Trainer
",302.1,-3.4539999999999997,23
3085,2020,"
Danny Lee
",302.0,-0.08800000000000001,23
3086,2020,"
Adam Schenk
",302.0,0.303,23
3087,2020,"
Keith Mitchell
",301.9,-0.258,22
3088,2020,"
Cameron Tringale
",301.9,0.7879999999999999,22
3089,2020,"
Harold Varner III
",301.9,0.93,22
3090,2020,"
Peter Uihlein
",301.8,-0.154,22
3091,2020,"
Joaquin Niemann
",301.7,0.502,22
3092,2020,"
Matt Wallace
",301.7,0.031,22
3093,2020,"
Lucas Glover
",301.6,0.085,22
3094,2020,"
Tyrrell Hatton
",301.6,1.431,22
3095,2020,"
Jordan Spieth
",301.6,0.13699999999999998,22
3096,2020,"
Zack Sucher
",301.6,-0.381,22
