"rank_total","player_name","rounds_total","avg_drive_total","total_distance_total","num_drives_total","year"
"38","Kenny Perry",98,284.9,272910,958,2003
"39","Craig Perks",82,284.8,246659,866,2003
"40","Jason Caron",74,284.7,239190,840,2003
"T41","Woody Austin",107,284.6,336447,1182,2003
"T41","Jonathan Kaye",91,284.6,270114,949,2003
"43","Neal Lancaster",110,284.0,367820,1295,2003
"44","John Morgan",81,283.8,266168,938,2003
"T45","Jason Gore",83,283.7,263830,930,2003
"T45","Rod Pampling",87,283.7,255314,900,2003
"47","Chad Campbell",105,283.5,309318,1091,2003
"48","Craig Barlow",95,283.1,318465,1125,2003
"T49","Tommy Armour III",66,282.6,209664,742,2003
"T49","Jeff Brehaut",110,282.6,359127,1271,2003
"51","Patrick Sheehan",101,282.4,342005,1211,2003
"52","Andy Miller",75,282.2,241574,856,2003
"T53","Brian Bateman",70,282.1,221974,787,2003
"T53","Mike Weir",80,282.1,204518,725,2003
"55","Brent Geiberger",51,282.0,171175,607,2003
"56","Cameron Beckman",86,281.9,290124,1029,2003
"57","Vance Veazey",66,281.8,210211,746,2003
"T58","Tim Herron",102,281.7,326220,1158,2003
"T58","Geoff Ogilvy",86,281.7,256107,909,2003
"T58","Garrett Willis",97,281.7,326825,1160,2003
"61","Briny Baird",113,281.5,364822,1296,2003
"T62","Mark Calcavecchia",84,281.3,258516,919,2003
"T62","Steve Lowery",86,281.3,245565,873,2003
"64","Marco Dawson",86,281.2,252208,897,2003
"65","J.L. Lewis",99,281.1,290939,1035,2003
"66","Steve Allan",53,281.0,177029,630,2003
"T67","Ben Crane",94,280.8,290298,1034,2003
"T67","Joe Durant",96,280.8,300687,1071,2003
"T67","Carl Paulson",101,280.8,349878,1246,2003
"T67","Kevin Sutherland",97,280.8,257249,916,2003
"T71","Robert Gamez",114,280.5,363282,1295,2003
"T71","Brandt Jobe",77,280.5,248801,887,2003
"T71","Shaun Micheel",97,280.5,316405,1128,2003
"T71","John Riegger",55,280.5,174457,622,2003
"T75","Paul Gow",62,280.0,213065,761,2003
"T75","J.J. Henry",100,280.0,337445,1205,2003
"T77","Brett Quigley",92,279.6,287450,1028,2003
"T77","John Rollins",89,279.6,219489,785,2003
"79","Mike Sposa",72,279.5,242889,869,2003
"80","Tom Pernice Jr.",105,279.4,323494,1158,2003
"T81","Jerry Kelly",108,279.0,305272,1094,2003
"T81","John Senden",111,279.0,356624,1278,2003
"83","Greg Chalmers",98,278.9,324374,1163,2003
"T84","Tom Lehman",87,278.8,225578,809,2003
"T84","Anthony Painter",87,278.8,276863,993,2003
"T84","David Sutherland",77,278.8,236721,849,2003
"T87","Cliff Kresge",102,278.4,305115,1096,2003
"T87","Duffy Waldorf",90,278.4,262206,942,2003
"T87","Jay Williamson",93,278.4,308764,1109,2003
"90","Thomas Levet",85,278.3,268854,966,2003
"T91","Alex Cejka",98,278.2,266805,959,2003
"T91","David Gossett",92,278.2,312708,1124,2003
"T93","Aaron Baddeley",71,278.1,208276,749,2003
"T93","John Huston",76,278.1,243074,874,2003
"T95","Akio Sadakata",83,278.0,253572,912,2003
"T95","Bob Tway",89,278.0,280767,1010,2003
"T97","Steve Flesch",110,277.9,351782,1266,2003
"T97","Pat Perez",95,277.9,276501,995,2003
"99","Per-Ulrik Johansson",96,277.8,310890,1119,2003
"T100","Jason Buha",61,277.7,191924,691,2003
"T100","Tom Gillis",71,277.7,227192,818,2003
"T100","Arron Oberholser",80,277.7,279377,1006,2003
"T100","Cameron Yancey",58,277.7,180753,651,2003
"104","Kent Jones",74,277.6,234545,845,2003
"T105","Chris DiMarco",98,277.4,270160,974,2003
"T105","Todd Fischer",97,277.4,305433,1101,2003
"T107","Carl Pettersson",80,277.3,261244,942,2003
"T107","Steve Stricker",59,277.3,194666,702,2003
"T109","Ben Curtis",69,277.2,221497,799,2003
"T109","Jeff Maggert",81,277.2,250609,904,2003
"111","Billy Andrade",100,277.1,316123,1141,2003
"112","Stewart Cink",104,277.0,316930,1144,2003
"113","Billy Mayfair",105,276.9,316228,1142,2003
"T114","Brian Henninger",56,276.7,185143,669,2003
"T114","Rocco Mediate",80,276.7,228549,826,2003
"T114","Kirk Triplett",92,276.7,273075,987,2003
"T117","Dan Forsman",98,276.6,307554,1112,2003
"T117","Hal Sutton",81,276.6,249732,903,2003
"119","Jeff Sluman",106,276.5,306035,1107,2003
"120","Jim Furyk",104,276.4,282161,1021,2003
"121","Frank Lickliter II",94,276.3,280401,1015,2003
"122","Peter Jacobsen",75,276.1,230281,834,2003
"T123","Stephen Ames",91,276.0,298593,1082,2003
"T123","Mike Grob",83,276.0,267476,969,2003
"T125","Brad Elder",51,275.9,156426,567,2003
"T125","Tim Petrovic",108,275.9,319254,1157,2003
"T127","Jay Haas",89,275.7,256669,931,2003
"T127","Justin Leonard",80,275.7,225246,817,2003
"T129","Paul Azinger",73,275.5,228404,829,2003
"T129","Jesper Parnevik",102,275.5,296973,1078,2003
"131","Shigeki Maruyama",87,275.1,250657,911,2003
"132","Dicky Pride",73,275.0,222215,808,2003
"133","Lee Janzen",83,274.9,216053,786,2003
"134","David Peoples",96,274.6,308644,1124,2003
"T135","Chris Riley",96,274.5,263484,960,2003
"T135","Joey Sindelar",93,274.5,303300,1105,2003
"T135","Kaname Yokoo",56,274.5,172086,627,2003
"T138","Bob Burns",88,274.4,251884,918,2003
"T138","Nick Price",65,274.4,177832,648,2003
"140","Skip Kendall",110,274.3,341261,1244,2003
"T141","José Coceres",62,274.2,197132,719,2003
"T141","Dean Wilson",82,274.2,260718,951,2003
"T143","Heath Slocum",101,274.0,340076,1241,2003
"T143","Dave Stockton Jr.",79,274.0,234230,855,2003
"145","Chris Anderson",96,273.9,286749,1047,2003
"146","Bob Estes",92,273.6,262087,958,2003
"147","Glen Day",103,273.4,336577,1231,2003
"148","Hidemichi Tanaka",112,273.3,364860,1335,2003
"T149","Joel Edwards",60,273.2,216120,791,2003
"T149","Matt Kuchar",63,273.2,203020,743,2003
"T151","Aaron Barber",94,273.1,298484,1093,2003
"T151","Spike McRoy",103,273.1,328018,1201,2003
"153","Brad Faxon",97,272.8,267606,981,2003
"154","Matt Gogel",77,272.7,227936,836,2003
"T155","Dudley Hart",66,272.5,194839,715,2003
"T155","Kenichi Kuboya",91,272.5,289924,1064,2003
"157","Scott Laycock",71,272.4,211653,777,2003
"T158","Michael Clark II",54,272.3,187343,688,2003
"T158","Donnie Hammond",92,272.3,291883,1072,2003
"T158","Mark Wilson",82,272.3,258688,950,2003
"161","Doug Barron",90,272.2,292084,1073,2003
"162","Notah Begay III",92,272.1,290036,1066,2003
"163","David Frost",80,272.0,271687,999,2003
"T164","Pat Bates",111,271.8,351211,1292,2003
"T164","Scott Verplank",97,271.8,290288,1068,2003
"166","Jay Don Blake",77,271.7,213015,784,2003
"T167","Fred Funk",112,271.5,330439,1217,2003
"T167","Len Mattiace",94,271.5,264664,975,2003
"169","Tim Clark",79,271.3,227908,840,2003
"T170","Robert Damron",96,271.0,302468,1116,2003
"T170","Brian Gay",100,271.0,297027,1096,2003
"172","J.P. Hayes",79,270.9,234597,866,2003
"173","Luke Donald",88,270.4,277966,1028,2003
"174","Jim Carter",95,270.3,302783,1120,2003
"175","Gene Sauers",87,270.2,268552,994,2003
"176","Mark O'Meara",69,269.9,158415,587,2003
"177","Esteban Toledo",109,269.8,340980,1264,2003
"178","Paul Goydos",86,269.2,268078,996,2003
"179","Bernhard Langer",65,269.0,172150,640,2003
"180","Mark Brooks",90,268.4,261156,973,2003
"T181","Tom Byrum",97,268.3,279335,1041,2003
"T181","Richard Johnson",89,268.3,275502,1027,2003
"183","John Maginnes",87,268.1,250641,935,2003
"184","Olin Browne",113,267.3,336264,1258,2003
"185","Glen Hnatiuk",92,267.0,297941,1116,2003
"186","Steven Alker",87,266.0,258057,970,2003
"187","Gavin Coles",69,264.9,200262,756,2003
"188","Jeff Klein",60,264.8,181680,686,2003
"189","Corey Pavin",88,263.8,252712,958,2003
"190","Loren Roberts",87,262.3,227707,868,2003
