,"year","rank","player_name","rounds","putting_avg","gir_putts","greens_hit","birdie_conversion"
3342,2003,"
        130","
Kaname Yokoo
",56,1.789,1025,573,27.15
3343,2003,"
        T131","
José Coceres
",62,1.79,1208,675,28.87
3344,2003,"
        T131","
Dan Forsman
",98,1.79,2270,1268,27.33
3345,2003,"
        T131","
Neal Lancaster
",110,1.79,2287,1278,28.66
3346,2003,"
        T131","
Bernhard Langer
",65,1.79,1285,718,26.5
3347,2003,"
        T131","
Corey Pavin
",88,1.79,1683,940,26.65
3348,2003,"
        T131","
Kenny Perry
",98,1.79,2128,1189,29.32
3349,2003,"
        T131","
Cameron Yancey
",58,1.79,1038,580,30.4
3350,2003,"
        T138","
J.L. Lewis
",99,1.791,2061,1151,29.53
3351,2003,"
        T138","
Mark Wilson
",82,1.791,1642,917,26.64
3352,2003,"
        T140","
Chris Anderson
",96,1.792,1955,1091,28.07
3353,2003,"
        T140","
Robert Damron
",96,1.792,1960,1094,26.9
3354,2003,"
        T140","
Mark O'Meara
",69,1.792,1292,721,28.02
3355,2003,"
        T140","
Craig Perks
",82,1.792,1609,898,29.8
3356,2003,"
        T144","
Doug Barron
",90,1.793,1789,998,28.82
3357,2003,"
        T144","
Marco Dawson
",86,1.793,1831,1021,28.85
3358,2003,"
        T144","
Mike Grob
",83,1.793,1750,976,27.34
3359,2003,"
        T144","
Per-Ulrik Johansson
",96,1.793,2010,1121,30.33
3360,2003,"
        T148","
Notah Begay III
",92,1.794,1846,1029,28.02
3361,2003,"
        T148","
Joe Durant
",96,1.794,2259,1259,28.59
3362,2003,"
        T148","
Shaun Micheel
",97,1.794,2088,1164,28.68
3363,2003,"
        T151","
Ben Curtis
",69,1.795,1416,789,26.62
3364,2003,"
        T151","
Vance Veazey
",66,1.795,1330,741,28.38
3365,2003,"
        T153","
Pat Bates
",111,1.796,2356,1312,27.48
3366,2003,"
        T153","
Jonathan Kaye
",91,1.796,1920,1069,29.59
3367,2003,"
        T153","
Adam Scott
",52,1.796,923,514,28.79
3368,2003,"
        T156","
Brian Bateman
",70,1.797,1439,801,29.09
3369,2003,"
        T156","
Rich Beem
",80,1.797,1574,876,29.7
3370,2003,"
        T156","
Glen Hnatiuk
",92,1.797,1908,1062,26.01
3371,2003,"
        T156","
Darron Stiles
",93,1.797,1871,1041,30.09
3372,2003,"
        T156","
Ty Tryon
",52,1.797,929,517,30.04
3373,2003,"
        161","
Brandt Jobe
",77,1.798,1688,939,28.57
3374,2003,"
        162","
Jim Carter
",95,1.799,1880,1045,26.85
3375,2003,"
        T163","
Carlos Franco
",99,1.8,2153,1196,28.62
3376,2003,"
        T163","
Spike McRoy
",103,1.8,2243,1246,26.93
3377,2003,"
        T165","
Bob Burns
",88,1.801,1731,961,26.99
3378,2003,"
        T165","
K.J. Choi
",112,1.801,2248,1248,29.33
3379,2003,"
        167","
Jeff Brehaut
",110,1.802,2382,1322,29.26
3380,2003,"
        168","
Jason Buha
",61,1.803,1206,669,27.35
3381,2003,"
        T169","
Brent Schwarzrock
",60,1.804,1227,680,30.88
3382,2003,"
        T169","
John Senden
",111,1.804,2408,1335,29.16
3383,2003,"
        T171","
Todd Barranger
",78,1.806,1459,808,31.35
3384,2003,"
        T171","
Matt Kuchar
",63,1.806,1244,689,27.43
3385,2003,"
        T173","
Steve Allan
",53,1.807,972,538,26.77
3386,2003,"
        T173","
Joey Sindelar
",93,1.807,2047,1133,26.24
3387,2003,"
        T175","
Steven Alker
",87,1.808,1683,931,25
3388,2003,"
        T175","
Sergio Garcia
",62,1.808,1226,678,29.46
3389,2003,"
        T175","
Jay Williamson
",93,1.808,1907,1055,25.83
3390,2003,"
        T178","
Brad Elder
",51,1.809,1011,559,25.04
3391,2003,"
        T178","
Chris Smith
",92,1.809,2066,1142,28.27
3392,2003,"
        180","
Jason Caron
",74,1.81,1426,788,27.66
3393,2003,"
        181","
John Morgan
",81,1.811,1608,888,29.38
3394,2003,"
        182","
J.J. Henry
",100,1.812,2155,1189,26.67
3395,2003,"
        183","
David Sutherland
",77,1.814,1640,904,29.27
3396,2003,"
        184","
Ian Leggatt
",71,1.815,1508,831,27.42
3397,2003,"
        185","
Gene Sauers
",87,1.816,1771,975,26.28
3398,2003,"
        186","
Thomas Levet
",85,1.817,1835,1010,25.97
3399,2003,"
        187","
Mathew Goggin
",90,1.823,1892,1038,27.41
3400,2003,"
        188","
Gavin Coles
",69,1.833,1303,711,21.83
3401,2003,"
        T189","
Jeff Klein
",60,1.837,1115,607,23.8
3402,2003,"
        T189","
Kenneth Staton
",59,1.837,1240,675,24.85
3403,2004,"
        1","
Stewart Cink
",103,1.723,1997,1159,31.34
3404,2004,"
        2","
Tiger Woods
",78,1.724,1495,867,35.45
3405,2004,"
        3","
Greg Chalmers
",70,1.726,1317,763,32.85
3406,2004,"
        4","
Carl Pettersson
",100,1.733,1953,1127,33.19
3407,2004,"
        5","
John Daly
",79,1.736,1639,944,33.33
3408,2004,"
        6","
Brian Gay
",96,1.737,1808,1041,30.38
3409,2004,"
        T7","
Mark Hensby
",97,1.738,1841,1059,31.53
3410,2004,"
        T7","
Loren Roberts
",81,1.738,1646,947,29.78
3411,2004,"
        T9","
Ben Crane
",92,1.74,1850,1063,31.13
3412,2004,"
        T9","
Ernie Els
",62,1.74,1192,685,33.33
3413,2004,"
        T11","
Retief Goosen
",56,1.743,1185,680,32.01
3414,2004,"
        T11","
Scott Verplank
",92,1.743,1956,1122,30.92
3415,2004,"
        T13","
Paul Azinger
",75,1.745,1485,851,32.47
3416,2004,"
        T13","
Darren Clarke
",54,1.745,965,553,32.12
3417,2004,"
        T13","
José María Olazábal
",56,1.745,1021,585,28.35
3418,2004,"
        T13","
Steve Stricker
",81,1.745,1454,833,30.4
3419,2004,"
        T17","
Shigeki Maruyama
",93,1.746,1867,1069,31.24
3420,2004,"
        T17","
Nick Price
",51,1.746,929,532,29.22
3421,2004,"
        T19","
Daniel Chopra
",108,1.748,2133,1220,32.05
3422,2004,"
        T19","
Harrison Frazar
",86,1.748,1683,963,32.74
3423,2004,"
        T21","
Glen Day
",101,1.749,1926,1101,30.54
3424,2004,"
        T21","
Brad Faxon
",94,1.749,1719,983,29.15
3425,2004,"
        T21","
Matt Gogel
",86,1.749,1672,956,30.75
3426,2004,"
        T21","
Mike Weir
",75,1.749,1497,856,31.26
3427,2004,"
        25","
Freddie Jacobson
",83,1.75,1622,927,32.79
3428,2004,"
        T26","
Zach Johnson
",109,1.751,2289,1307,30.25
3429,2004,"
        T26","
Tag Ridings
",53,1.751,1012,578,32.01
3430,2004,"
        T28","
Chris DiMarco
",105,1.752,2073,1183,29.54
3431,2004,"
        T28","
Geoff Ogilvy
",91,1.752,1834,1047,33.14
3432,2004,"
        T28","
Kirk Triplett
",88,1.752,1792,1023,29.83
3433,2004,"
        31","
Davis Love III
",85,1.753,1520,867,30.82
3434,2004,"
        32","
José Coceres
",68,1.754,1279,729,30.86
3435,2004,"
        T33","
Stephen Ames
",97,1.755,2053,1170,30.82
3436,2004,"
        T33","
Joe Ogilvie
",104,1.755,2032,1158,31.81
3437,2004,"
        T33","
Dean Wilson
",99,1.755,1938,1104,31.08
3438,2004,"
        36","
Bob Estes
",73,1.756,1440,820,28.97
3439,2004,"
        T37","
Danny Ellis
",81,1.757,1555,885,29.49
3440,2004,"
        T37","
Adam Scott
",55,1.757,1079,614,32.9
3441,2004,"
        T37","
Vijay Singh
",112,1.757,2540,1446,32.66
3442,2004,"
        T40","
Jay Haas
",84,1.758,1674,952,28.16
3443,2004,"
        T40","
Richard Johnson
",102,1.758,2082,1184,30.12
3444,2004,"
        T40","
David Toms
",80,1.758,1603,912,30.95
3445,2004,"
        T43","
Frank Lickliter II
",89,1.759,1764,1003,31.54
3446,2004,"
        T43","
Phil Mickelson
",83,1.759,1740,989,32.86
3447,2004,"
        T43","
Brenden Pappas
",111,1.759,2153,1224,31.67
3448,2004,"
        T43","
Jesper Parnevik
",86,1.759,1799,1023,30.59
3449,2004,"
        T43","
Patrick Sheehan
",113,1.759,2282,1297,30.53
3450,2004,"
        48","
Jonathan Byrd
",85,1.76,1614,917,32.53
3451,2004,"
        49","
Vaughn Taylor
",84,1.761,1779,1010,31.31
3452,2004,"
        T50","
Corey Pavin
",83,1.762,1556,883,29.2
3453,2004,"
        T50","
Justin Rose
",77,1.762,1545,877,30.32
3454,2004,"
        T52","
Michael Allen
",87,1.763,1733,983,30.07
3455,2004,"
        T52","
Steve Flesch
",109,1.763,2191,1243,30.27
3456,2004,"
        T52","
Jerry Kelly
",113,1.763,2352,1334,29.58
3457,2004,"
        T52","
Rod Pampling
",98,1.763,1973,1119,30.8
3458,2004,"
        T56","
Stuart Appleby
",84,1.764,1612,914,30.85
3459,2004,"
        T56","
Tim Clark
",84,1.764,1755,995,29.88
3460,2004,"
        T56","
John Rollins
",90,1.764,1688,957,29.87
3461,2004,"
        T59","
Mark Calcavecchia
",79,1.765,1608,911,30.88
3462,2004,"
        T59","
Hank Kuehne
",91,1.765,1777,1007,31.14
3463,2004,"
        T61","
Arjun Atwal
",85,1.766,1649,934,29.8
3464,2004,"
        T61","
Brian Bateman
",84,1.766,1694,959,30.27
3465,2004,"
        T61","
Chris Riley
",78,1.766,1469,832,27.68
3466,2004,"
        T64","
Aaron Baddeley
",87,1.767,1573,890,30.15
3467,2004,"
        T64","
Robert Gamez
",103,1.767,2154,1219,29.63
3468,2004,"
        T64","
Skip Kendall
",99,1.767,1974,1117,29.06
3469,2004,"
        T67","
Mark O'Meara
",58,1.768,1153,652,28.37
3470,2004,"
        T67","
Ryan Palmer
",103,1.768,2085,1179,31.52
3471,2004,"
        T67","
Bo Van Pelt
",107,1.768,2240,1267,31.36
3472,2004,"
        T70","
Bob Burns
",88,1.769,1705,964,28.17
3473,2004,"
        T70","
Todd Fischer
",104,1.769,2075,1173,28.61
3474,2004,"
        T70","
Fred Funk
",97,1.769,2002,1132,28.43
3475,2004,"
        T70","
Justin Leonard
",90,1.769,1788,1011,27.92
3476,2004,"
        T70","
J.L. Lewis
",106,1.769,2243,1268,29.44
3477,2004,"
        T70","
Steve Lowery
",91,1.769,1811,1024,30.63
3478,2004,"
        T70","
Ted Purdy
",114,1.769,2402,1358,30.47
3479,2004,"
        T77","
K.J. Choi
",83,1.77,1720,972,29.35
3480,2004,"
        T77","
Duffy Waldorf
",79,1.77,1627,919,29.77
3481,2004,"
        T79","
Cameron Beckman
",99,1.771,2051,1158,29.9
3482,2004,"
        T79","
Notah Begay III
",71,1.771,1413,798,30.15
3483,2004,"
        81","
Scott McCarron
",88,1.772,1793,1012,30.89
3484,2004,"
        T82","
Billy Andrade
",104,1.773,2137,1205,29.76
3485,2004,"
        T82","
John Riegger
",53,1.773,1135,640,27.23
3486,2004,"
        T84","
Todd Hamilton
",92,1.774,1762,993,27.68
3487,2004,"
        T84","
Dennis Paulson
",71,1.774,1428,805,31.55
3488,2004,"
        T86","
Woody Austin
",94,1.775,2047,1153,31.07
3489,2004,"
        T86","
Olin Browne
",92,1.775,1938,1092,27.98
3490,2004,"
        T86","
Brent Geiberger
",94,1.775,1906,1074,29.29
3491,2004,"
        T86","
Hunter Mahan
",94,1.775,1912,1077,29.82
3492,2004,"
        T86","
Kevin Na
",100,1.775,1984,1118,28.28
3493,2004,"
        T91","
Tom Byrum
",83,1.776,1689,951,27.87
3494,2004,"
        T91","
J.P. Hayes
",79,1.776,1526,859,27.94
3495,2004,"
        T91","
Kent Jones
",99,1.776,2090,1177,29.13
3496,2004,"
        T91","
Deane Pappas
",72,1.776,1419,799,30.41
3497,2004,"
        T91","
Kenny Perry
",79,1.776,1668,939,30.74
3498,2004,"
        T91","
Tim Petrovic
",111,1.776,2170,1222,28.42
3499,2004,"
        T91","
Tommy Tolles
",67,1.776,1325,746,31.36
3500,2004,"
        T91","
Jay Williamson
",100,1.776,2050,1154,28
3501,2004,"
        T99","
Bart Bryant
",73,1.777,1521,856,28.86
3502,2004,"
        T99","
Bernhard Langer
",59,1.777,1148,646,27.68
3503,2004,"
        T99","
Jeff Sluman
",98,1.777,2134,1201,28.56
3504,2004,"
        T102","
Jason Bohn
",98,1.778,2032,1143,31.85
3505,2004,"
        T102","
Tom Lehman
",70,1.778,1508,848,30.21
3506,2004,"
        T102","
Dan Olsen
",75,1.778,1437,808,29.37
3507,2004,"
        T102","
Tom Pernice Jr.
",103,1.778,2118,1191,28.28
3508,2004,"
        106","
David Peoples
",82,1.779,1638,921,28.29
3509,2004,"
        T107","
Briny Baird
",100,1.78,2195,1233,28.03
3510,2004,"
        T107","
Arron Oberholser
",77,1.78,1568,881,27.42
3511,2004,"
        T107","
Pat Perez
",102,1.78,2120,1191,30.81
3512,2004,"
        T107","
Brett Quigley
",102,1.78,2066,1161,29.1
3513,2004,"
        T107","
Hidemichi Tanaka
",89,1.78,1885,1059,26.96
3514,2004,"
        T112","
Fred Couples
",54,1.781,1106,621,30.26
3515,2004,"
        T112","
Lee Janzen
",84,1.781,1783,1001,30.06
3516,2004,"
        T112","
Neal Lancaster
",106,1.781,2174,1221,29.01
3517,2004,"
        115","
Dudley Hart
",60,1.784,1217,682,28.49
3518,2004,"
        116","
Ken Duke
",89,1.785,1730,969,29.19
3519,2004,"
        T117","
Scott Hoch
",52,1.786,1125,630,27.55
3520,2004,"
        T117","
David Morland IV
",73,1.786,1411,790,28.5
3521,2004,"
        T119","
Craig Barlow
",80,1.787,1698,950,29.72
3522,2004,"
        T119","
Tim Herron
",84,1.787,1739,973,26.96
3523,2004,"
        T119","
Andre Stolz
",53,1.787,1074,601,28.38
3524,2004,"
        T122","
J.J. Henry
",103,1.788,2206,1234,28.28
3525,2004,"
        T122","
Gene Sauers
",83,1.788,1616,904,28.24
3526,2004,"
        T122","
Heath Slocum
",92,1.788,1944,1087,27.05
3527,2004,"
        T122","
Bob Tway
",90,1.788,1772,991,26.32
3528,2004,"
        T122","
Mark Wilson
",62,1.788,1375,769,26.95
3529,2004,"
        T127","
John Cook
",57,1.789,1134,634,25.39
3530,2004,"
        T127","
Jeff Maggert
",60,1.789,1304,729,28.47
3531,2004,"
        T129","
Tom Carter
",113,1.79,2229,1245,27.64
3532,2004,"
        T129","
Jason Dufner
",79,1.79,1684,941,28.33
3533,2004,"
        T129","
Sergio Garcia
",65,1.79,1461,816,29.48
3534,2004,"
        T129","
Mike Heinen
",53,1.79,1072,599,31.22
3535,2004,"
        T133","
Craig Bowden
",83,1.791,1684,940,27.05
3536,2004,"
        T133","
Russ Cochran
",61,1.791,1313,733,25.85
3537,2004,"
        T133","
Luke Donald
",72,1.791,1610,899,26.56
3538,2004,"
        T133","
John Senden
",99,1.791,2183,1219,28.81
3539,2004,"
        T137","
Danny Briggs
",85,1.792,1779,993,27.81
3540,2004,"
        T137","
Robert Damron
",92,1.792,1894,1057,28.44
3541,2004,"
        T137","
Len Mattiace
",75,1.792,1430,798,26.82
3542,2004,"
        T137","
Rory Sabbatini
",89,1.792,1801,1005,29.98
3543,2004,"
        141","
Shaun Micheel
",93,1.793,1967,1097,27.45
3544,2004,"
        T142","
Steve Allan
",102,1.795,2136,1190,28.87
3545,2004,"
        T142","
Alex Cejka
",76,1.795,1443,804,28.77
3546,2004,"
        T142","
Tripp Isenhour
",55,1.795,1084,604,27.65
3547,2004,"
        T142","
Matt Kuchar
",83,1.795,1752,976,27.85
3548,2004,"
        T142","
Esteban Toledo
",92,1.795,1748,974,26.95
3549,2004,"
        T147","
David Branshaw
",84,1.796,1755,977,27.64
3550,2004,"
        T147","
Mark Brooks
",72,1.796,1354,754,26.96
3551,2004,"
        T147","
Chris Couch
",55,1.796,1081,602,31.77
3552,2004,"
        T147","
Steve Elkington
",64,1.796,1304,726,27.21
3553,2004,"
        T147","
Roger Tambellini
",81,1.796,1593,887,28.2
3554,2004,"
        T152","
Rich Barcelo
",67,1.797,1355,754,27.36
3555,2004,"
        T152","
Jay Delsing
",76,1.797,1524,848,28.25
3556,2004,"
        T152","
Lucas Glover
",95,1.797,1986,1105,30.15
3557,2004,"
        T152","
Craig Parry
",52,1.797,981,546,26.19
3558,2004,"
        T152","
Steve Pate
",71,1.797,1452,808,27.02
3559,2004,"
        T157","
Robert Allenby
",93,1.798,2003,1114,28.37
3560,2004,"
        T157","
Joe Durant
",85,1.798,2016,1121,26.96
3561,2004,"
        T157","
Carlos Franco
",99,1.798,2193,1220,28.38
3562,2004,"
        T157","
Kevin Sutherland
",86,1.798,1665,926,28.11
3563,2004,"
        161","
Chad Campbell
",100,1.799,2040,1134,26.15
3564,2004,"
        T162","
Rocco Mediate
",53,1.8,1019,566,27.84
3565,2004,"
        T162","
Scott Simpson
",55,1.8,1105,614,27.52
3566,2004,"
        T164","
David Frost
",78,1.802,1613,895,26.04
3567,2004,"
        T164","
Charles Howell III
",104,1.802,2164,1201,26.71
3568,2004,"
        T164","
Cliff Kresge
",89,1.802,1708,948,26.85
3569,2004,"
        T167","
Pat Bates
",99,1.803,2086,1157,26.12
3570,2004,"
        T167","
Jonathan Kaye
",79,1.803,1641,910,27.75
3571,2004,"
        169","
John Huston
",62,1.804,1250,693,29.48
3572,2004,"
        170","
Stephen Leaney
",84,1.805,1579,875,24.66
3573,2004,"
        T171","
Niclas Fasth
",61,1.806,1199,664,28.21
3574,2004,"
        T171","
Scott Hend
",81,1.806,1609,891,31.87
3575,2004,"
        173","
Tommy Armour III
",87,1.807,1841,1019,27.18
3576,2004,"
        T174","
Kris Cox
",73,1.808,1432,792,27.69
3577,2004,"
        T174","
Blaine McCallister
",68,1.808,1407,778,24.52
3578,2004,"
        T174","
Grant Waite
",79,1.808,1595,882,26.96
3579,2004,"
        177","
Ben Curtis
",56,1.809,1073,593,25.13
3580,2004,"
        T178","
Guy Boros
",64,1.81,1278,706,27.38
3581,2004,"
        T178","
Jeff Brehaut
",106,1.81,2245,1240,27.73
3582,2004,"
        T178","
D.J. Brigman
",79,1.81,1629,900,28.73
3583,2004,"
        T178","
Spike McRoy
",93,1.81,1924,1063,26.67
3584,2004,"
        T182","
Dan Forsman
",79,1.811,1583,874,25.77
3585,2004,"
        T182","
Mathias Grönberg
",91,1.811,1791,989,27.13
3586,2004,"
        T182","
Joey Sindelar
",100,1.811,2160,1193,27.33
3587,2004,"
        T182","
Chris Smith
",105,1.811,2409,1330,28.99
3588,2004,"
        T182","
Roland Thatcher
",66,1.811,1463,808,28.38
3589,2004,"
        187","
Omar Uresti
",85,1.813,1737,958,26.33
3590,2004,"
        188","
Rich Beem
",81,1.814,1602,883,28.88
3591,2004,"
        189","
Craig Perks
",75,1.815,1483,817,27.33
3592,2004,"
        190","
Peter Lonard
",68,1.819,1359,747,23.86
3593,2004,"
        T191","
Hirofumi Miyase
",65,1.823,1249,685,24.74
3594,2004,"
        T191","
Kevin Muncrief
",50,1.823,970,532,26.69
3595,2004,"
        193","
Billy Mayfair
",109,1.829,2283,1248,25.52
3596,2004,"
        194","
Dicky Pride
",66,1.842,1308,710,24.54
3597,2004,"
        195","
Brian Kortan
",65,1.844,1276,692,24.71
3598,2004,"
        196","
David Gossett
",57,1.847,1036,561,23.66
3599,2005,"
        1","
Arjun Atwal
",65,1.71,1298,759,34.17
3600,2005,"
        2","
Steve Stricker
",62,1.713,1172,684,33.58
3601,2005,"
        3","
Ben Crane
",78,1.715,1425,831,33.54
3602,2005,"
        4","
Bob Heintz
",67,1.727,1269,735,33.88
3603,2005,"
        T5","
Tim Clark
",92,1.731,1741,1006,32.9
3604,2005,"
        T5","
Tiger Woods
",76,1.731,1612,931,36.56
3605,2005,"
        T7","
Aaron Baddeley
",84,1.733,1556,898,32.33
3606,2005,"
        T7","
Todd Fischer
",99,1.733,1853,1069,30.62
3607,2005,"
        9","
Scott Verplank
",87,1.734,1784,1029,32.49
3608,2005,"
        T10","
Chris DiMarco
",83,1.737,1504,866,29.47
3609,2005,"
        T10","
David Toms
",87,1.737,1622,934,31.97
3610,2005,"
        12","
Joe Ogilvie
",103,1.738,1917,1103,33.24
3611,2005,"
        T13","
Brad Faxon
",75,1.739,1379,793,31.06
3612,2005,"
        T13","
Brenden Pappas
",51,1.739,1035,595,34.34
3613,2005,"
        15","
Phil Mickelson
",81,1.74,1550,891,35.7
3614,2005,"
        16","
Tag Ridings
",93,1.741,1856,1066,33.9
3615,2005,"
        T17","
Geoff Ogilvy
",97,1.746,1949,1116,31.69
3616,2005,"
        T17","
Charlie Wi
",67,1.746,1226,702,30.39
3617,2005,"
        19","
Jim Furyk
",94,1.747,2040,1168,29.81
3618,2005,"
        20","
Ryan Palmer
",101,1.749,1997,1142,32.87
3619,2005,"
        21","
Hunter Haas
",83,1.75,1594,911,30.95
3620,2005,"
        T22","
Billy Andrade
",83,1.751,1672,955,31.66
3621,2005,"
        T22","
Paul Azinger
",66,1.751,1268,724,31.3
3622,2005,"
        T22","
Tim Herron
",100,1.751,2036,1163,32.27
3623,2005,"
        25","
José María Olazábal
",55,1.752,1093,624,29.74
3624,2005,"
        T26","
Robert Gamez
",91,1.755,1851,1055,30.58
3625,2005,"
        T26","
Dean Wilson
",86,1.755,1783,1016,30.21
3626,2005,"
        28","
Justin Bolli
",65,1.756,1215,692,28.94
3627,2005,"
        T29","
Michael Allen
",90,1.757,1782,1014,29.35
3628,2005,"
        T29","
Marco Dawson
",82,1.757,1748,995,30.14
3629,2005,"
        T29","
John Huston
",90,1.757,1741,991,32.29
3630,2005,"
        T32","
Chris Anderson
",66,1.758,1197,681,29.26
3631,2005,"
        T32","
Kent Jones
",99,1.758,2009,1143,30.3
3632,2005,"
        T34","
Stewart Cink
",98,1.759,1873,1065,29.35
3633,2005,"
        T34","
Gavin Coles
",70,1.759,1379,784,28.08
3634,2005,"
        T34","
Dudley Hart
",84,1.759,1768,1005,29.81
3635,2005,"
        T34","
Phillip Price
",77,1.759,1504,855,29.59
3636,2005,"
        T38","
Bob Estes
",92,1.76,1885,1071,28.79
3637,2005,"
        T38","
Mark Wilson
",74,1.76,1461,830,28.95
3638,2005,"
        T40","
J.P. Hayes
",63,1.761,1250,710,30.47
3639,2005,"
        T40","
Justin Leonard
",78,1.761,1553,882,29.28
3640,2005,"
        T40","
Steve Lowery
",100,1.761,1969,1118,30.94
3641,2005,"
        T43","
Bart Bryant
",91,1.762,1989,1129,29.94
3642,2005,"
        T43","
Zach Johnson
",96,1.762,2009,1140,29.79
3643,2005,"
        T43","
Jesper Parnevik
",84,1.762,1589,902,29.4
3644,2005,"
        T43","
Corey Pavin
",77,1.762,1448,822,28.41
