,"year","rank","player_name","rounds","total_eagles"
12162,2018,"
        T181","
Rod Pampling
",62,2
12163,2018,"
        T181","
Pat Perez
",82,2
12164,2018,"
        T181","
Daniel Summerhays
",51,2
12165,2018,"
        T186","
Bud Cauley
",55,1
12166,2018,"
        T186","
Jim Furyk
",50,1
12167,2018,"
        T186","
Nicholas Lindheim
",77,1
12168,2018,"
        T186","
Ian Poulter
",73,1
12169,2018,"
        T186","
Michael Thompson
",62,1
12170,2018,"
        T186","
Andrew Yun
",51,1
12171,2018,"
        T192","
Greg Chalmers
",56,0
12172,2018,"
        T192","
Kyle Thompson
",50,0
12173,2019,"
        1","
Sungjae Im
",122,18
12174,2019,"
        2","
Martin Laird
",88,17
12175,2019,"
        T3","
Brooks Koepka
",81,15
12176,2019,"
        T3","
Keith Mitchell
",86,15
12177,2019,"
        T3","
Jhonattan Vegas
",75,15
12178,2019,"
        T6","
Sam Burns
",80,14
12179,2019,"
        T6","
Charles Howell III
",94,14
12180,2019,"
        T6","
Justin Thomas
",75,14
12181,2019,"
        T9","
Paul Casey
",79,13
12182,2019,"
        T9","
Harris English
",97,13
12183,2019,"
        T9","
Rickie Fowler
",76,13
12184,2019,"
        T9","
Dylan Frittelli
",83,13
12185,2019,"
        T9","
Emiliano Grillo
",85,13
12186,2019,"
        T9","
Adam Long
",76,13
12187,2019,"
        T9","
Rory McIlroy
",72,13
12188,2019,"
        T9","
Joaquin Niemann
",98,13
12189,2019,"
        T9","
J.T. Poston
",100,13
12190,2019,"
        T9","
Webb Simpson
",81,13
12191,2019,"
        T19","
Tyler Duncan
",89,12
12192,2019,"
        T19","
Cody Gribble
",74,12
12193,2019,"
        T19","
Alex Prugh
",77,12
12194,2019,"
        T19","
Chez Reavie
",99,12
12195,2019,"
        T19","
Xander Schauffele
",77,12
12196,2019,"
        T24","
Scott Brown
",86,11
12197,2019,"
        T24","
Cam Davis
",76,11
12198,2019,"
        T24","
Tony Finau
",89,11
12199,2019,"
        T24","
Adam Hadwin
",86,11
12200,2019,"
        T24","
Max Homa
",82,11
12201,2019,"
        T24","
Sung Kang
",86,11
12202,2019,"
        T24","
Scott Piercy
",90,11
12203,2019,"
        T24","
Adam Schenk
",102,11
12204,2019,"
        T24","
Ollie Schniederjans
",77,11
12205,2019,"
        T24","
Kyle Stanley
",81,11
12206,2019,"
        T24","
Richy Werenski
",89,11
12207,2019,"
        T35","
Branden Grace
",76,10
12208,2019,"
        T35","
Jason Kokrak
",94,10
12209,2019,"
        T35","
Marc Leishman
",76,10
12210,2019,"
        T35","
Ryan Moore
",74,10
12211,2019,"
        T35","
Sebastián Muñoz
",86,10
12212,2019,"
        T35","
Carlos Ortiz
",84,10
12213,2019,"
        T35","
Seamus Power
",80,10
12214,2019,"
        T35","
Justin Rose
",66,10
12215,2019,"
        T35","
Rory Sabbatini
",97,10
12216,2019,"
        T35","
Scott Stallings
",82,10
12217,2019,"
        T35","
Adam Svensson
",73,10
12218,2019,"
        T35","
Nick Taylor
",97,10
12219,2019,"
        T35","
Gary Woodland
",87,10
12220,2019,"
        T48","
Jonas Blixt
",82,9
12221,2019,"
        T48","
Keegan Bradley
",89,9
12222,2019,"
        T48","
Rafa Cabrera Bello
",71,9
12223,2019,"
        T48","
Cameron Champ
",78,9
12224,2019,"
        T48","
Austin Cook
",68,9
12225,2019,"
        T48","
Tommy Fleetwood
",71,9
12226,2019,"
        T48","
Fabián Gómez
",62,9
12227,2019,"
        T48","
Billy Horschel
",99,9
12228,2019,"
        T48","
Matt Jones
",88,9
12229,2019,"
        T48","
Patton Kizzire
",76,9
12230,2019,"
        T48","
Danny Lee
",83,9
12231,2019,"
        T48","
Luke List
",66,9
12232,2019,"
        T48","
Kevin Na
",65,9
12233,2019,"
        T48","
Jon Rahm
",75,9
12234,2019,"
        T48","
Seth Reeves
",73,9
12235,2019,"
        T48","
Sam Ryder
",76,9
12236,2019,"
        T48","
Adam Scott
",63,9
12237,2019,"
        T48","
Bubba Watson
",65,9
12238,2019,"
        T66","
Jason Day
",69,8
12239,2019,"
        T66","
Brandon Harkins
",91,8
12240,2019,"
        T66","
Charley Hoffman
",74,8
12241,2019,"
        T66","
Freddie Jacobson
",53,8
12242,2019,"
        T66","
Kevin Kisner
",97,8
12243,2019,"
        T66","
C.T. Pan
",84,8
12244,2019,"
        T66","
Patrick Reed
",93,8
12245,2019,"
        T66","
Ben Silverman
",70,8
12246,2019,"
        T66","
Roger Sloan
",88,8
12247,2019,"
        T66","
Sepp Straka
",78,8
12248,2019,"
        T76","
Abraham Ancer
",93,7
12249,2019,"
        T76","
Wyndham Clark
",87,7
12250,2019,"
        T76","
Joel Dahmen
",100,7
12251,2019,"
        T76","
Bryson DeChambeau
",75,7
12252,2019,"
        T76","
Matt Fitzpatrick
",54,7
12253,2019,"
        T76","
Brice Garnett
",87,7
12254,2019,"
        T76","
Brian Gay
",93,7
12255,2019,"
        T76","
Lucas Glover
",94,7
12256,2019,"
        T76","
Bill Haas
",77,7
12257,2019,"
        T76","
Chesson Hadley
",76,7
12258,2019,"
        T76","
Stephan Jaeger
",77,7
12259,2019,"
        T76","
Zach Johnson
",64,7
12260,2019,"
        T76","
Si Woo Kim
",87,7
12261,2019,"
        T76","
Kelly Kraft
",87,7
12262,2019,"
        T76","
Matt Kuchar
",87,7
12263,2019,"
        T76","
Hunter Mahan
",59,7
12264,2019,"
        T76","
Graeme McDowell
",75,7
12265,2019,"
        T76","
Troy Merritt
",69,7
12266,2019,"
        T76","
Trey Mullinax
",77,7
12267,2019,"
        T76","
Pat Perez
",68,7
12268,2019,"
        T76","
Wes Roach
",69,7
12269,2019,"
        T76","
Patrick Rodgers
",55,7
12270,2019,"
        T76","
Brady Schnell
",53,7
12271,2019,"
        T76","
Chris Stroud
",70,7
12272,2019,"
        T76","
Hudson Swafford
",59,7
12273,2019,"
        T76","
Michael Thompson
",71,7
12274,2019,"
        T76","
Kevin Tway
",84,7
12275,2019,"
        T76","
Peter Uihlein
",84,7
12276,2019,"
        T76","
Harold Varner III
",84,7
12277,2019,"
        T105","
Anders Albertson
",68,6
12278,2019,"
        T105","
Byeong Hun An
",80,6
12279,2019,"
        T105","
Sangmoon Bae
",60,6
12280,2019,"
        T105","
Bud Cauley
",82,6
12281,2019,"
        T105","
Jason Dufner
",74,6
12282,2019,"
        T105","
Brian Harman
",91,6
12283,2019,"
        T105","
Russell Henley
",78,6
12284,2019,"
        T105","
Kramer Hickok
",79,6
12285,2019,"
        T105","
Tom Hoge
",98,6
12286,2019,"
        T105","
Beau Hossler
",87,6
12287,2019,"
        T105","
Russell Knox
",79,6
12288,2019,"
        T105","
Nate Lashley
",70,6
12289,2019,"
        T105","
Hank Lebioda
",76,6
12290,2019,"
        T105","
Hideki Matsuyama
",91,6
12291,2019,"
        T105","
Brandt Snedeker
",102,6
12292,2019,"
        T105","
Shawn Stefani
",80,6
12293,2019,"
        T105","
Robert Streb
",80,6
12294,2019,"
        T105","
Vaughn Taylor
",93,6
12295,2019,"
        T105","
Josh Teater
",73,6
12296,2019,"
        T105","
Nick Watney
",87,6
12297,2019,"
        T105","
Chase Wright
",75,6
12298,2019,"
        T126","
Ryan Blaum
",90,5
12299,2019,"
        T126","
Patrick Cantlay
",77,5
12300,2019,"
        T126","
Corey Conners
",90,5
12301,2019,"
        T126","
Roberto Díaz
",73,5
12302,2019,"
        T126","
Julián Etulain
",70,5
12303,2019,"
        T126","
Joey Garber
",63,5
12304,2019,"
        T126","
Talor Gooch
",54,5
12305,2019,"
        T126","
David Hearn
",55,5
12306,2019,"
        T126","
J.J. Henry
",58,5
12307,2019,"
        T126","
Mackenzie Hughes
",80,5
12308,2019,"
        T126","
Kyle Jones
",72,5
12309,2019,"
        T126","
Scott Langley
",78,5
12310,2019,"
        T126","
K.H. Lee
",92,5
12311,2019,"
        T126","
Peter Malnati
",87,5
12312,2019,"
        T126","
Alex Noren
",63,5
12313,2019,"
        T126","
Louis Oosthuizen
",71,5
12314,2019,"
        T126","
Cameron Smith
",79,5
12315,2019,"
        T126","
Jordan Spieth
",82,5
12316,2019,"
        T126","
Johnson Wagner
",64,5
12317,2019,"
        T145","
Kiradech Aphibarnrat
",65,4
12318,2019,"
        T145","
Aaron Baddeley
",55,4
12319,2019,"
        T145","
Dominic Bozzelli
",73,4
12320,2019,"
        T145","
Bronson Burgoon
",59,4
12321,2019,"
        T145","
Jonathan Byrd
",55,4
12322,2019,"
        T145","
Roberto Castro
",76,4
12323,2019,"
        T145","
John Chin
",58,4
12324,2019,"
        T145","
Jim Herman
",52,4
12325,2019,"
        T145","
J.B. Holmes
",78,4
12326,2019,"
        T145","
Michael Kim
",61,4
12327,2019,"
        T145","
Jim Knous
",57,4
12328,2019,"
        T145","
Curtis Luck
",65,4
12329,2019,"
        T145","
Denny McCarthy
",89,4
12330,2019,"
        T145","
Ryan Palmer
",74,4
12331,2019,"
        T145","
Ian Poulter
",65,4
12332,2019,"
        T145","
Andrew Putnam
",81,4
12333,2019,"
        T145","
J.J. Spaun
",90,4
12334,2019,"
        T145","
Brendan Steele
",68,4
12335,2019,"
        T145","
Kevin Streelman
",83,4
12336,2019,"
        T145","
Brian Stuard
",98,4
12337,2019,"
        T145","
Martin Trainer
",63,4
12338,2019,"
        T145","
Jimmy Walker
",74,4
12339,2019,"
        T167","
Ryan Armour
",92,3
12340,2019,"
        T167","
Ernie Els
",51,3
12341,2019,"
        T167","
Jim Furyk
",73,3
12342,2019,"
        T167","
Sergio Garcia
",53,3
12343,2019,"
        T167","
Satoshi Kodaira
",67,3
12344,2019,"
        T167","
Phil Mickelson
",63,3
12345,2019,"
        T167","
Francesco Molinari
",61,3
12346,2019,"
        T167","
Rod Pampling
",56,3
12347,2019,"
        T167","
José de Jesús Rodríguez
",67,3
12348,2019,"
        T167","
Sam Saunders
",78,3
12349,2019,"
        T167","
Aaron Wise
",72,3
12350,2019,"
        T178","
Alex Cejka
",58,2
12351,2019,"
        T178","
Tyrrell Hatton
",62,2
12352,2019,"
        T178","
Dustin Johnson
",73,2
12353,2019,"
        T178","
Whee Kim
",73,2
12354,2019,"
        T178","
Anirban Lahiri
",73,2
12355,2019,"
        T178","
Andrew Landry
",80,2
12356,2019,"
        T178","
Ted Potter Jr.
",73,2
12357,2019,"
        T178","
Cameron Tringale
",73,2
12358,2019,"
        T178","
Danny Willett
",63,2
12359,2019,"
        T187","
Daniel Berger
",70,1
12360,2019,"
        T187","
Henrik Stenson
",58,1
12361,2020,"
        1","
Collin Morikawa
",80,16
12362,2020,"
        T2","
Viktor Hovland
",74,14
12363,2020,"
        T2","
Dustin Johnson
",49,14
12364,2020,"
        T4","
Mark Hubbard
",86,13
12365,2020,"
        T4","
Luke List
",69,13
12366,2020,"
        T4","
Rory McIlroy
",60,13
12367,2020,"
        T4","
Scott Stallings
",71,13
12368,2020,"
        T8","
Adam Long
",88,12
12369,2020,"
        T8","
Hideki Matsuyama
",74,12
12370,2020,"
        T8","
Carlos Ortiz
",72,12
12371,2020,"
        T11","
Cam Davis
",62,11
12372,2020,"
        T11","
Fabián Gómez
",59,11
12373,2020,"
        T11","
Scottie Scheffler
",82,11
12374,2020,"
        T14","
Joel Dahmen
",79,10
12375,2020,"
        T14","
Nick Taylor
",59,10
12376,2020,"
        T16","
Sam Burns
",60,9
12377,2020,"
        T16","
Wyndham Clark
",65,9
12378,2020,"
        T16","
Rickie Fowler
",44,9
12379,2020,"
        T16","
Lanto Griffin
",96,9
12380,2020,"
        T16","
Adam Hadwin
",65,9
12381,2020,"
        T16","
Rob Oppenheim
",65,9
12382,2020,"
        T16","
Jon Rahm
",58,9
12383,2020,"
        T16","
Bubba Watson
",66,9
12384,2020,"
        T24","
Corey Conners
",74,8
12385,2020,"
        T24","
Tony Finau
",72,8
12386,2020,"
        T24","
Dylan Frittelli
",82,8
12387,2020,"
        T24","
Emiliano Grillo
",69,8
12388,2020,"
        T24","
Brian Harman
",78,8
12389,2020,"
        T24","
Charles Howell III
",69,8
12390,2020,"
        T24","
Martin Laird
",39,8
12391,2020,"
        T24","
Hank Lebioda
",57,8
12392,2020,"
        T24","
Sebastián Muñoz
",84,8
12393,2020,"
        T24","
Matthew NeSmith
",72,8
12394,2020,"
        T24","
Alex Noren
",60,8
12395,2020,"
        T24","
Henrik Norlander
",74,8
12396,2020,"
        T24","
Pat Perez
",59,8
12397,2020,"
        T24","
Ian Poulter
",48,8
12398,2020,"
        T24","
Patrick Reed
",74,8
12399,2020,"
        T24","
Wes Roach
",42,8
12400,2020,"
        T24","
Adam Schenk
",78,8
12401,2020,"
        T24","
Chase Seiffert
",56,8
12402,2020,"
        T24","
Cameron Smith
",64,8
12403,2020,"
        T24","
Kevin Streelman
",73,8
12404,2020,"
        T24","
Josh Teater
",43,8
12405,2020,"
        T45","
Byeong Hun An
",75,7
12406,2020,"
        T45","
Keegan Bradley
",68,7
12407,2020,"
        T45","
Patrick Cantlay
",46,7
12408,2020,"
        T45","
Cameron Champ
",70,7
12409,2020,"
        T45","
Bryson DeChambeau
",62,7
12410,2020,"
        T45","
Tyler Duncan
",83,7
12411,2020,"
        T45","
Matt Fitzpatrick
",54,7
12412,2020,"
        T45","
Chesson Hadley
",62,7
12413,2020,"
        T45","
Brandon Hagy
",50,7
12414,2020,"
        T45","
Harry Higgs
",83,7
12415,2020,"
        T45","
Charley Hoffman
",63,7
12416,2020,"
        T45","
Billy Horschel
",79,7
12417,2020,"
        T45","
Matt Jones
",76,7
12418,2020,"
        T45","
Nate Lashley
",52,7
12419,2020,"
        T45","
Denny McCarthy
",81,7
12420,2020,"
        T45","
Phil Mickelson
",51,7
12421,2020,"
        T45","
Ryan Palmer
",68,7
12422,2020,"
        T45","
Scott Piercy
",66,7
12423,2020,"
        T45","
Chez Reavie
",77,7
12424,2020,"
        T45","
Doc Redman
",82,7
12425,2020,"
        T45","
Patrick Rodgers
",95,7
12426,2020,"
        T45","
Rory Sabbatini
",66,7
12427,2020,"
        T45","
Adam Scott
",38,7
12428,2020,"
        T45","
Roger Sloan
",55,7
12429,2020,"
        T45","
Jordan Spieth
",62,7
12430,2020,"
        T70","
Abraham Ancer
",74,6
12431,2020,"
        T70","
Mark Anderson
",51,6
12432,2020,"
        T70","
Chris Baker
",53,6
12433,2020,"
        T70","
Joseph Bramlett
",57,6
12434,2020,"
        T70","
Ryan Brehm
",52,6
12435,2020,"
        T70","
Paul Casey
",56,6
12436,2020,"
        T70","
Harris English
",76,6
12437,2020,"
        T70","
Talor Gooch
",83,6
12438,2020,"
        T70","
Max Homa
",70,6
12439,2020,"
        T70","
Beau Hossler
",71,6
12440,2020,"
        T70","
Sungjae Im
",94,6
12441,2020,"
        T70","
Sung Kang
",73,6
12442,2020,"
        T70","
Patton Kizzire
",55,6
12443,2020,"
        T70","
Danny Lee
",69,6
12444,2020,"
        T70","
Peter Malnati
",61,6
12445,2020,"
        T70","
Maverick McNealy
",80,6
12446,2020,"
        T70","
Keith Mitchell
",64,6
12447,2020,"
        T70","
Joaquin Niemann
",76,6
12448,2020,"
        T70","
Cameron Percy
",49,6
12449,2020,"
        T70","
J.T. Poston
",78,6
12450,2020,"
        T70","
Robby Shelton
",75,6
12451,2020,"
        T70","
Sepp Straka
",70,6
12452,2020,"
        T70","
Justin Thomas
",66,6
12453,2020,"
        T70","
Martin Trainer
",48,6
12454,2020,"
        T70","
Jhonattan Vegas
",52,6
12455,2020,"
        T70","
Matthew Wolff
",74,6
12456,2020,"
        T70","
Gary Woodland
",62,6
12457,2020,"
        T97","
Ryan Armour
",60,5
12458,2020,"
        T97","
Arjun Atwal
",35,5
12459,2020,"
        T97","
Daniel Berger
",64,5
12460,2020,"
        T97","
Bronson Burgoon
",55,5
12461,2020,"
        T97","
Sebastian Cappelen
",55,5
12462,2020,"
        T97","
Bud Cauley
",65,5
12463,2020,"
        T97","
Kevin Chappell
",41,5
12464,2020,"
        T97","
Jason Day
",53,5
12465,2020,"
        T97","
Jason Dufner
",62,5
12466,2020,"
        T97","
Brice Garnett
",58,5
12467,2020,"
        T97","
Brian Gay
",67,5
12468,2020,"
        T97","
Michael Gligic
",52,5
12469,2020,"
        T97","
Scott Harrington
",68,5
12470,2020,"
        T97","
Russell Henley
",67,5
12471,2020,"
        T97","
Mackenzie Hughes
",70,5
12472,2020,"
        T97","
Matt Kuchar
",56,5
12473,2020,"
        T97","
Marc Leishman
",61,5
12474,2020,"
        T97","
Grayson Murray
",36,5
12475,2020,"
        T97","
Seamus Power
",36,5
12476,2020,"
        T97","
Justin Rose
",38,5
12477,2020,"
        T97","
Xander Schauffele
",70,5
12478,2020,"
        T97","
Webb Simpson
",52,5
12479,2020,"
        T97","
Brendan Steele
",68,5
12480,2020,"
        T97","
Ben Taylor
",44,5
12481,2020,"
        T97","
Brendon Todd
",86,5
12482,2020,"
        T97","
Cameron Tringale
",63,5
12483,2020,"
        T123","
Scott Brown
",64,4
12484,2020,"
        T123","
Austin Cook
",64,4
12485,2020,"
        T123","
Tommy Fleetwood
",40,4
12486,2020,"
        T123","
Michael Gellerman
",46,4
12487,2020,"
        T123","
Rhein Gibson
",54,4
12488,2020,"
        T123","
Lucas Glover
",67,4
12489,2020,"
        T123","
Will Gordon
",36,4
12490,2020,"
        T123","
Jim Herman
",60,4
12491,2020,"
        T123","
Bo Hoag
",71,4
12492,2020,"
        T123","
Kevin Kisner
",73,4
12493,2020,"
        T123","
Brooks Koepka
",40,4
12494,2020,"
        T123","
Jason Kokrak
",62,4
12495,2020,"
        T123","
Tyler McCumber
",57,4
12496,2020,"
        T123","
Troy Merritt
",72,4
12497,2020,"
        T123","
Kevin Na
",71,4
12498,2020,"
        T123","
Louis Oosthuizen
",48,4
12499,2020,"
        T123","
C.T. Pan
",56,4
12500,2020,"
        T123","
Sam Ryder
",74,4
12501,2020,"
        T123","
J.J. Spaun
",62,4
12502,2020,"
        T123","
Robert Streb
",54,4
12503,2020,"
        T123","
Brian Stuard
",83,4
12504,2020,"
        T123","
Michael Thompson
",62,4
12505,2020,"
        T123","
Harold Varner III
",74,4
12506,2020,"
        T123","
Jimmy Walker
",46,4
12507,2020,"
        T123","
Nick Watney
",46,4
12508,2020,"
        T123","
Richy Werenski
",60,4
12509,2020,"
        T123","
Vince Whaley
",40,4
12510,2020,"
        T123","
Aaron Wise
",49,4
12511,2020,"
        T123","
Xinjun Zhang
",77,4
12512,2020,"
        T152","
Aaron Baddeley
",49,3
12513,2020,"
        T152","
Rafa Cabrera Bello
",53,3
12514,2020,"
        T152","
Matt Every
",47,3
12515,2020,"
        T152","
Jim Furyk
",39,3
12516,2020,"
        T152","
Doug Ghim
",44,3
12517,2020,"
        T152","
James Hahn
",36,3
12518,2020,"
        T152","
Kramer Hickok
",51,3
12519,2020,"
        T152","
Tom Hoge
",74,3
12520,2020,"
        T152","
Si Woo Kim
",78,3
12521,2020,"
        T152","
Nelson Ledesma
",42,3
12522,2020,"
        T152","
Shane Lowry
",44,3
12523,2020,"
        T152","
Graeme McDowell
",48,3
12524,2020,"
        T152","
Ted Potter Jr.
",46,3
12525,2020,"
        T152","
Andrew Putnam
",46,3
12526,2020,"
        T152","
Vaughn Taylor
",61,3
12527,2020,"
        T152","
Peter Uihlein
",47,3
12528,2020,"
        T152","
Kris Ventura
",48,3
12529,2020,"
        T152","
Matt Wallace
",44,3
12530,2020,"
        T152","
Tim Wilkinson
",50,3
12531,2020,"
        T171","
Dominic Bozzelli
",38,2
12532,2020,"
        T171","
Stewart Cink
",51,2
12533,2020,"
        T171","
Sergio Garcia
",44,2
12534,2020,"
        T171","
Tyrrell Hatton
",42,2
12535,2020,"
        T171","
Russell Knox
",67,2
12536,2020,"
        T171","
Anirban Lahiri
",35,2
12537,2020,"
        T171","
Andrew Landry
",63,2
12538,2020,"
        T171","
Ryan Moore
",48,2
12539,2020,"
        T171","
Kyle Stanley
",57,2
12540,2020,"
        T171","
Chris Stroud
",48,2
12541,2020,"
        T171","
Zack Sucher
",38,2
12542,2020,"
        T171","
D.J. Trahan
",49,2
12543,2020,"
        T171","
Kevin Tway
",52,2
12544,2020,"
        T171","
Bo Van Pelt
",45,2
12545,2020,"
        T185","
Zac Blair
",70,1
12546,2020,"
        T185","
Branden Grace
",43,1
12547,2020,"
        T185","
Bill Haas
",46,1
12548,2020,"
        T185","
David Hearn
",55,1
12549,2020,"
        T185","
Zach Johnson
",61,1
12550,2020,"
        T185","
K.H. Lee
",76,1
