rank,player_name,top_ten,first,second,third,year
T117,Blaine McCallister,1,0,1,0,1986
T117,Gary McCord,1,0,0,0,1986
T117,Mike McCullough,1,0,0,0,1986
T117,Mark McCumber,1,0,0,0,1986
T117,Rocco Mediate,1,0,0,0,1986
T117,Johnny Miller,1,0,0,1,1986
T117,Tommy Nakajima,1,0,0,0,1986
T117,Andy North,1,0,0,0,1986
T117,Chris Perry,1,0,0,0,1986
T117,Chi Chi Rodriguez,1,0,0,0,1986
T117,Bill Rogers,1,0,0,1,1986
T117,Eduardo Romero,1,0,0,0,1986
T117,Ron Streck,1,0,0,0,1986
T117,Lance Ten Broeck,1,0,0,0,1986
T117,Richard Zokol,1,0,0,0,1986
1,Corey Pavin,13,1,1,1,1985
2,Lanny Wadkins,12,3,1,0,1985
T3,Raymond Floyd,9,1,2,1,1985
T3,John Mahaffey,9,1,4,0,1985
T5,Andy Bean,8,0,0,1,1985
T5,Larry Mize,8,0,1,1,1985
T5,Calvin Peete,8,2,0,1,1985
T5,Craig Stadler,8,0,3,0,1985
T9,Fred Couples,7,0,0,0,1985
T9,Peter Jacobsen,7,0,2,0,1985
T9,Roger Maltbie,7,2,0,1,1985
T9,Dan Pohl,7,0,1,0,1985
T9,Jack Renner,7,0,1,0,1985
T9,Joey Sindelar,7,2,0,1,1985
T9,Curtis Strange,7,3,2,0,1985
T9,Hal Sutton,7,2,1,1,1985
T9,Tom Watson,7,0,1,1,1985
T9,Fuzzy Zoeller,7,1,0,0,1985
T19,Danny Edwards,6,1,0,1,1985
T19,Scott Hoch,6,0,1,1,1985
T19,Tom Kite,6,1,1,1,1985
T19,Billy Kratzert,6,0,0,1,1985
T19,Jodie Mudd,6,0,3,0,1985
T19,Greg Norman,6,0,2,0,1985
T19,Mac O'Grady,6,0,0,3,1985
T19,Mark O'Meara,6,2,0,1,1985
T19,Larry Rinker,6,0,1,2,1985
T19,Tony Sills,6,0,0,0,1985
T19,Payne Stewart,6,0,1,0,1985
T19,Jim Thorpe,6,2,1,0,1985
T31,George Burns,5,1,1,0,1985
T31,Ed Fiori,5,0,0,1,1985
T31,Wayne Levi,5,1,0,0,1985
T31,Bruce Lietzke,5,0,0,0,1985
T31,Johnny Miller,5,0,0,0,1985
T31,Larry Nelson,5,0,0,0,1985
T31,Andy North,5,1,0,0,1985
T31,Don Pooley,5,0,0,0,1985
T31,Scott Simpson,5,0,0,2,1985
T31,Ron Streck,5,0,1,0,1985
T31,Mark Wiebe,5,1,0,0,1985
T42,Phil Blackmar,4,1,0,0,1985
T42,Dan Forsman,4,1,0,0,1985
T42,Buddy Gardner,4,0,0,0,1985
T42,Bill Glasson,4,1,0,1,1985
T42,Wayne Grady,4,0,1,0,1985
T42,Donnie Hammond,4,0,0,0,1985
T42,Gary Koch,4,0,0,0,1985
T42,Bernhard Langer,4,2,0,0,1985
T42,Andrew Magee,4,0,0,0,1985
T42,Jack Nicklaus,4,0,2,1,1985
T42,Tim Simpson,4,1,0,1,1985
T42,Jeff Sluman,4,0,0,0,1985
T42,Doug Tewell,4,0,1,0,1985
T42,Lee Trevino,4,0,1,0,1985
T42,Bob Tway,4,0,1,2,1985
T42,Willie Wood,4,0,0,1,1985
T58,George Archer,3,0,0,0,1985
T58,Paul Azinger,3,0,0,0,1985
T58,Dave Barr,3,0,1,0,1985
T58,Russ Cochran,3,0,0,1,1985
T58,Jim Colbert,3,0,0,0,1985
T58,Brad Fabel,3,0,0,2,1985
T58,Keith Fergus,3,0,0,0,1985
T58,David Frost,3,0,1,0,1985
T58,Jay Haas,3,0,0,0,1985
T58,Gary Hallberg,3,0,0,0,1985
T58,Dan Halldorson,3,0,0,0,1985
T58,Lon Hinkle,3,0,0,0,1985
T58,Mark McCumber,3,1,1,0,1985
T58,Gil Morgan,3,0,1,1,1985
T58,Steve Pate,3,0,1,0,1985
T58,Mike Reid,3,0,2,0,1985
T58,Loren Roberts,3,0,0,1,1985
T58,Clarence Rose,3,0,1,0,1985
T58,Brett Upper,3,0,0,1,1985
T77,Isao Aoki,2,0,1,0,1985
T77,Kikuo Arai,2,0,1,0,1985
T77,Woody Blackburn,2,1,0,0,1985
T77,Rex Caldwell,2,0,0,0,1985
T77,Bobby Clampett,2,0,0,0,1985
T77,Frank Conner,2,0,0,0,1985
T77,Jay Delsing,2,0,0,0,1985
T77,Nick Faldo,2,0,0,0,1985
T77,David Graham,2,0,0,0,1985
T77,Hubert Green,2,1,0,1,1985
T77,Ken Green,2,1,0,0,1985
T77,Morris Hatalsky,2,0,1,0,1985
T77,Hale Irwin,2,1,0,0,1985
T77,Barry Jaeckel,2,0,0,0,1985
T77,Pat Lindsey,2,0,0,0,1985
T77,Bob Lohr,2,0,1,0,1985
T77,Mark Lye,2,0,0,1,1985
T77,Bob Murphy,2,0,1,0,1985
T77,Mark Pfeil,2,0,0,0,1985
T77,Nick Price,2,0,0,0,1985
T77,Bill Sander,2,0,0,0,1985
T77,Mike Smith,2,0,1,0,1985
T77,J.C. Snead,2,0,0,0,1985
T77,Mike Sullivan,2,0,0,0,1985
T77,Denis Watson,2,0,2,0,1985
T102,Chip Beck,1,0,0,0,1985
T102,Charles Bolling,1,0,0,0,1985
T102,Steve Bowman,1,0,0,0,1985
T102,Gordon Brand Jr.,1,0,0,0,1985
T102,Bill Calfee,1,0,0,0,1985
T102,T.C. Chen,1,0,1,0,1985
T102,T.M. Chen,1,0,0,1,1985
T102,Lennie Clements,1,0,0,0,1985
T102,John Cook,1,0,0,0,1985
T102,Mike Donald,1,0,1,0,1985
T102,Bob Eastwood,1,1,0,0,1985
T102,Brad Faxon,1,0,0,0,1985
T102,Rick Fehr,1,0,0,0,1985
T102,Mark Hayes,1,0,0,1,1985
T102,Vance Heafner,1,0,0,0,1985
T102,Joe Inman,1,0,0,0,1985
T102,Steve Jones,1,0,0,0,1985
T102,Kenny Knox,1,0,0,0,1985
T102,David Lundstrom,1,0,0,0,1985
T102,Gary McCord,1,0,0,0,1985
T102,Pat McGowan,1,0,0,1,1985
T102,Tim Norris,1,0,0,1,1985
T102,David Ogrin,1,0,1,0,1985
T102,Peter Oosterhuis,1,0,0,0,1985
T102,Chris Perry,1,0,0,0,1985
T102,Chi Chi Rodriguez,1,0,0,0,1985
T102,Bill Rogers,1,0,0,0,1985
T102,Gene Sauers,1,0,0,0,1985
T102,Jim Simons,1,0,0,0,1985
T102,Leonard Thompson,1,0,1,0,1985
T102,Greg Twiggs,1,0,0,1,1985
T102,Howard Twitty,1,0,0,1,1985
T102,Tommy Valentine,1,0,0,0,1985
T102,Scott Verplank,1,1,0,0,1985
T102,Bobby Wadkins,1,0,1,0,1985
T102,D.A. Weibring,1,0,1,0,1985
T102,Robert Wrenn,1,0,0,0,1985
T102,Richard Zokol,1,0,0,0,1985
1,Mark O'Meara,15,1,5,3,1984
2,Hal Sutton,11,0,1,1,1984
T3,Andy Bean,10,1,3,0,1984
T3,Tom Kite,10,2,1,0,1984
T5,Fred Couples,9,1,0,2,1984
T5,Ben Crenshaw,9,1,0,1,1984
T5,Calvin Peete,9,1,0,0,1984
T5,Curtis Strange,9,1,0,3,1984
T5,Tom Watson,9,3,2,1,1984
T10,John Mahaffey,8,1,1,1,1984
T10,Gil Morgan,8,0,1,5,1984
T10,Scott Simpson,8,1,0,1,1984
T10,Craig Stadler,8,1,0,3,1984
T14,Chip Beck,7,0,0,4,1984
T14,Scott Hoch,7,1,1,3,1984
T14,Wayne Levi,7,1,1,0,1984
T14,Bruce Lietzke,7,1,3,1,1984
T14,Greg Norman,7,2,2,0,1984
T14,Dan Pohl,7,0,0,1,1984
T14,Lanny Wadkins,7,0,1,0,1984
T21,George Burns,6,0,1,0,1984
T21,Gary Hallberg,6,0,1,1,1984
T21,Hale Irwin,6,1,0,0,1984
T21,Peter Jacobsen,6,2,0,1,1984
T21,Gary Koch,6,2,0,0,1984
T21,Larry Mize,6,0,0,1,1984
T21,Jack Nicklaus,6,1,2,1,1984
T21,Jack Renner,6,1,1,1,1984
T21,Tim Simpson,6,0,1,1,1984
T21,Payne Stewart,6,0,2,2,1984
T31,David Edwards,5,1,1,1,1984
T31,Hubert Green,5,1,1,0,1984
T31,Mark Lye,5,0,0,0,1984
T31,Mark McCumber,5,0,0,0,1984
T31,Johnny Miller,5,0,0,1,1984
T31,Corey Pavin,5,1,2,0,1984
T31,Mike Sullivan,5,0,0,0,1984
T31,Doug Tewell,5,0,0,1,1984
T31,Jim Thorpe,5,0,0,1,1984
T40,George Archer,4,1,2,1,1984
T40,Dave Barr,4,0,0,0,1984
T40,Ronnie Black,4,1,0,1,1984
T40,T.C. Chen,4,0,0,0,1984
T40,Russ Cochran,4,0,1,0,1984
T40,Mike Donald,4,0,0,2,1984
T40,Nick Faldo,4,1,0,0,1984
T40,Gibby Gilbert,4,0,0,0,1984
T40,Lon Hinkle,4,0,0,0,1984
T40,Billy Kratzert,4,1,0,1,1984
T40,Larry Nelson,4,1,0,0,1984
T40,Tim Norris,4,0,0,0,1984
T40,Nick Price,4,0,0,1,1984
T40,Mike Reid,4,0,0,2,1984
T40,Lee Trevino,4,1,1,0,1984
T40,Denis Watson,4,3,0,0,1984
T40,D.A. Weibring,4,0,0,0,1984
T57,Seve Ballesteros,3,1,0,2,1984
T57,Rex Caldwell,3,0,1,0,1984
T57,Jim Colbert,3,0,0,0,1984
T57,Bob Eastwood,3,2,0,1,1984
T57,Keith Fergus,3,0,0,1,1984
T57,David Graham,3,0,1,0,1984
T57,Jay Haas,3,0,1,1,1984
T57,Vance Heafner,3,0,1,1,1984
T57,Joe Inman,3,0,0,0,1984
T57,Ralph Landrum,3,0,1,0,1984
T57,Bernhard Langer,3,0,0,1,1984
T57,Roger Maltbie,3,0,0,1,1984
T57,Tommy Nakajima,3,0,0,0,1984
T57,Mark Pfeil,3,0,0,1,1984
T57,Don Pooley,3,0,1,1,1984
T57,Larry Rinker,3,0,1,0,1984
T57,Loren Roberts,3,0,0,0,1984
T57,Tony Sills,3,0,0,0,1984
T57,Joey Sindelar,3,0,1,0,1984
T57,Brett Upper,3,0,0,0,1984
T57,Bobby Wadkins,3,0,0,1,1984
T57,Willie Wood,3,0,1,0,1984
T57,Fuzzy Zoeller,3,1,0,0,1984
T80,John Adams,2,0,0,1,1984
T80,Brad Faxon,2,0,0,1,1984
T80,Raymond Floyd,2,0,0,0,1984
T80,Dan Forsman,2,0,0,0,1984
T80,Buddy Gardner,2,0,1,1,1984
T80,Dan Halldorson,2,0,0,1,1984
T80,Gary McCord,2,0,0,0,1984
T80,Allen Miller,2,0,0,0,1984
T80,Jim Nelford,2,0,1,0,1984
T80,Mike Nicolette,2,0,0,0,1984
T80,Peter Oosterhuis,2,0,0,0,1984
T80,Tom Purtzer,2,1,0,0,1984
T80,Sammy Rachels,2,0,0,0,1984
T80,Victor Regalado,2,0,0,0,1984
T80,Clarence Rose,2,0,0,0,1984
T80,Bill Sander,2,0,0,0,1984
T80,Jim Simons,2,0,1,0,1984
T80,Mike Smith,2,0,0,0,1984
T80,Ron Streck,2,0,0,0,1984
T80,Lance Ten Broeck,2,0,0,0,1984
T80,Tommy Valentine,2,0,0,0,1984
T80,Richard Zokol,2,0,0,0,1984
T102,Isao Aoki,1,0,0,0,1984
T102,Woody Blackburn,1,0,0,0,1984
T102,Mark Brooks,1,0,0,0,1984
T102,Ken Brown,1,0,1,0,1984
T102,Curt Byrum,1,0,0,0,1984
T102,Mark Calcavecchia,1,0,0,0,1984
T102,Bill Calfee,1,0,0,0,1984
T102,Frank Conner,1,0,1,0,1984
T102,John Cook,1,0,0,0,1984
T102,Jim Dent,1,0,0,0,1984
T102,Danny Edwards,1,0,0,0,1984
T102,Lee Elder,1,0,0,0,1984
T102,Bruce Fleisher,1,0,0,0,1984
T102,John Fought,1,0,0,0,1984
T102,Jim Gallagher Jr.,1,0,0,0,1984
T102,Lou Graham,1,0,0,0,1984
T102,Ken Green,1,0,0,0,1984
T102,Phillip Hancock,1,0,0,0,1984
T102,Mark Hayes,1,0,0,0,1984
T102,Tom Jenkins,1,0,0,0,1984
T102,Massy Kuramoto,1,0,0,0,1984
T102,Steven Liebler,1,0,0,0,1984
T102,Pat Lindsey,1,0,0,0,1984
T102,Lindy Miller,1,0,0,0,1984
T102,Bob Murphy,1,0,0,0,1984
T102,Jerry Pate,1,0,0,0,1984
T102,David Peoples,1,0,0,0,1984
T102,Gary Pinns,1,0,0,0,1984
T102,Gary Player,1,0,1,0,1984
T102,Chi Chi Rodriguez,1,0,0,0,1984
T102,Gene Sauers,1,0,0,0,1984
T102,Bob Shearer,1,0,0,0,1984
T102,J.C. Snead,1,0,0,1,1984
T102,Dave Stockton,1,0,1,0,1984
T102,Howard Twitty,1,0,0,0,1984
T102,Randy Watkins,1,0,0,0,1984
T102,Mark Wiebe,1,0,0,0,1984
T1,Hal Sutton,12,2,1,1,1983
T1,Fuzzy Zoeller,12,2,2,0,1983
T3,Calvin Peete,11,2,2,0,1983
T3,Craig Stadler,11,0,2,1,1983
T3,Lanny Wadkins,11,2,2,1,1983
T6,David Graham,10,1,1,1,1983
T6,Gil Morgan,10,2,2,1,1983
T6,Tom Watson,10,1,2,0,1983
T9,Ben Crenshaw,9,1,2,2,1983
T9,Hale Irwin,9,1,0,0,1983
T11,Raymond Floyd,8,0,1,0,1983
T11,Jay Haas,8,0,2,1,1983
T11,Tom Kite,8,1,2,0,1983
T11,Mark McCumber,8,2,2,0,1983
T11,Jack Nicklaus,8,0,3,1,1983
T16,Andy Bean,7,0,1,1,1983
T16,John Cook,7,1,0,2,1983
T16,Fred Couples,7,1,0,1,1983
T16,Scott Hoch,7,0,0,1,1983
T16,Gary Koch,7,1,0,0,1983
T16,Don Pooley,7,0,1,0,1983
T16,Payne Stewart,7,1,0,1,1983
T23,Rex Caldwell,6,1,4,0,1983
T23,Wayne Levi,6,1,0,1,1983
T23,Bruce Lietzke,6,0,0,2,1983
T23,Mark Lye,6,1,1,1,1983
T23,Dan Pohl,6,0,0,0,1983
T23,Curtis Strange,6,1,1,1,1983
T29,Isao Aoki,5,1,1,0,1983
T29,Chip Beck,5,0,2,0,1983
T29,Jim Colbert,5,2,1,0,1983
T29,David Edwards,5,0,1,0,1983
T29,Ed Fiori,5,0,1,1,1983
T29,Lon Hinkle,5,0,1,1,1983
T29,Peter Jacobsen,5,0,0,1,1983
T29,Johnny Miller,5,1,2,1,1983
T29,Scott Simpson,5,0,1,0,1983
T38,Seve Ballesteros,4,2,0,0,1983
T38,Bob Eastwood,4,0,1,1,1983
T38,John Fought,4,0,0,0,1983
T38,Bob Gilder,4,1,0,0,1983
T38,Morris Hatalsky,4,1,1,0,1983
T38,John Mahaffey,4,0,1,1,1983
T38,Tom Purtzer,4,0,0,0,1983
T38,Sammy Rachels,4,0,2,0,1983
T38,Mike Reid,4,0,0,0,1983
T38,Jack Renner,4,0,2,0,1983
T38,J.C. Snead,4,0,0,0,1983
T38,Ron Streck,4,0,0,0,1983
T38,Doug Tewell,4,0,0,0,1983
T38,Leonard Thompson,4,0,0,0,1983
T52,John Adams,3,0,0,1,1983
T52,T.C. Chen,3,0,1,0,1983
T52,Bobby Clampett,3,0,0,0,1983
T52,Frank Conner,3,0,0,0,1983
T52,Danny Edwards,3,1,0,0,1983
T52,Lee Elder,3,0,1,0,1983
T52,Keith Fergus,3,1,0,0,1983
T52,Gary Hallberg,3,1,0,0,1983
T52,Mark Hayes,3,0,0,0,1983
T52,Joe Inman,3,0,0,0,1983
T52,Ralph Landrum,3,0,0,0,1983
T52,Pat McGowan,3,0,0,0,1983
T52,Larry Mize,3,1,0,1,1983
T52,Bob Murphy,3,0,0,0,1983
T52,Jim Nelford,3,0,1,0,1983
T52,Larry Nelson,3,1,0,0,1983
T52,Mike Nicolette,3,1,0,1,1983
T52,Bill Rogers,3,1,0,1,1983
T52,Tim Simpson,3,0,0,0,1983
T52,Mike Sullivan,3,0,0,1,1983
T52,Jim Thorpe,3,0,2,0,1983
T52,Lee Trevino,3,0,2,0,1983
T52,D.A. Weibring,3,0,0,1,1983
T75,Brad Bryant,2,0,1,0,1983
T75,George Burns,2,0,0,1,1983
T75,George Cadle,2,0,1,0,1983
T75,Jon Chaffee,2,0,0,0,1983
T75,Mike Donald,2,0,0,1,1983
T75,Dave Eichelberger,2,0,0,0,1983
T75,Nick Faldo,2,0,1,0,1983
T75,Phillip Hancock,2,0,0,0,1983
T75,Vance Heafner,2,0,1,0,1983
T75,Barry Jaeckel,2,0,1,0,1983
T75,Pat Lindsey,2,1,0,0,1983
T75,Lyn Lott,2,0,0,0,1983
T75,Roger Maltbie,2,0,0,0,1983
T75,Mike McCullough,2,0,0,0,1983
T75,Greg Norman,2,0,1,0,1983
T75,Andy North,2,0,0,0,1983
T75,Mark O'Meara,2,0,1,0,1983
T75,Peter Oosterhuis,2,0,0,0,1983
T75,Mark Pfeil,2,0,1,0,1983
T75,Nick Price,2,1,0,0,1983
T75,Tony Sills,2,0,0,1,1983
T75,Jim Simons,2,0,0,0,1983
T75,Ed Sneed,2,0,0,0,1983
T75,Denis Watson,2,0,1,0,1983
T75,Tom Weiskopf,2,0,0,0,1983
T100,George Archer,1,0,0,0,1983
T100,Wally Armstrong,1,0,0,1,1983
T100,Miller Barber,1,0,0,0,1983
T100,Dave Barr,1,0,0,0,1983
T100,Ronnie Black,1,1,0,0,1983
T100,Jim Booros,1,0,0,0,1983
T100,Bob Boyd,1,0,0,0,1983
T100,Curt Byrum,1,0,0,0,1983
T100,Mark Calcavecchia,1,0,0,0,1983
T100,Lennie Clements,1,0,0,1,1983
T100,Rod Curl,1,0,0,0,1983
T100,Jim Dent,1,0,0,0,1983
T100,Terry Diehl,1,0,0,0,1983
T100,Dale Douglass,1,0,0,0,1983
T100,Brad Faxon,1,0,0,0,1983
T100,Forrest Fezler,1,0,0,0,1983
T100,Dan Forsman,1,0,0,0,1983
T100,Buddy Gardner,1,0,0,0,1983
T100,Gibby Gilbert,1,0,1,0,1983
T100,Mike Gove,1,0,0,0,1983
T100,Ken Green,1,0,0,0,1983
T100,Dan Halldorson,1,0,0,0,1983
T100,Skeeter Heath,1,0,0,1,1983
T100,Tom Jenkins,1,0,0,0,1983
T100,Massy Kuramoto,1,0,0,0,1983
T100,Steven Liebler,1,0,0,0,1983
T100,Gary McCord,1,0,0,0,1983
T100,Mark McNulty,1,0,0,0,1983
T100,Allen Miller,1,0,0,0,1983
T100,Tommy Nakajima,1,0,0,0,1983
T100,Tim Norris,1,0,1,0,1983
T100,Mac O'Grady,1,0,0,1,1983
T100,Arnold Palmer,1,0,0,0,1983
T100,Jerry Pate,1,0,0,0,1983
T100,David Peoples,1,0,0,0,1983
T100,Greg Powers,1,0,0,0,1983
T100,Victor Regalado,1,0,0,0,1983
T100,Clarence Rose,1,0,0,0,1983
T100,Jeff Sanders,1,0,0,0,1983
T100,Bob Shearer,1,0,0,0,1983
T100,Ivan Smith,1,0,0,0,1983
T100,Sam Torrance,1,0,1,0,1983
T100,Bobby Wadkins,1,0,0,0,1983
T100,Willie Wood,1,0,0,0,1983
T100,Richard Zokol,1,0,0,0,1983
1,Tom Kite,15,1,4,1,1982
T2,Curtis Strange,12,0,2,3,1982
T2,Tom Watson,12,4,1,1,1982
4,Craig Stadler,11,4,2,0,1982
T5,Andy Bean,10,1,1,0,1982
T5,Jay Haas,10,2,0,1,1982
T5,Jerry Pate,10,1,3,2,1982
T5,Calvin Peete,10,4,0,1,1982
T9,Raymond Floyd,9,3,3,0,1982
T9,Wayne Levi,9,2,1,1,1982
T9,Lanny Wadkins,9,3,1,0,1982
T12,Scott Hoch,8,1,1,0,1982
T12,Gil Morgan,8,0,1,2,1982
T12,Larry Nelson,8,0,1,0,1982
T12,Hal Sutton,8,1,3,1,1982
T16,George Burns,7,0,1,1,1982
T16,Bobby Clampett,7,1,1,1,1982
T16,Bob Gilder,7,3,0,1,1982
T16,Peter Jacobsen,7,0,2,0,1982
T16,Jack Nicklaus,7,1,3,2,1982
T16,Bill Rogers,7,0,0,1,1982
T16,D.A. Weibring,7,0,0,1,1982
T23,David Graham,6,0,1,1,1982
T23,Vance Heafner,6,0,1,0,1982
T23,Bruce Lietzke,6,1,1,0,1982
T23,Johnny Miller,6,1,1,2,1982
T23,Bob Shearer,6,1,2,0,1982
T23,Fuzzy Zoeller,6,0,1,1,1982
T29,Bob Eastwood,5,0,0,0,1982
T29,Don Pooley,5,0,0,0,1982
T29,Ed Sneed,5,1,0,0,1982
T32,Seve Ballesteros,4,0,1,1,1982
T32,Brad Bryant,4,0,2,0,1982
T32,Jim Dent,4,0,0,0,1982
T32,Danny Edwards,4,1,0,1,1982
T32,David Edwards,4,0,0,0,1982
T32,Dan Halldorson,4,0,1,1,1982
T32,Hale Irwin,4,1,1,0,1982
T32,Peter Oosterhuis,4,0,0,0,1982
T32,Dan Pohl,4,0,1,1,1982
T32,Tom Purtzer,4,0,0,0,1982
T32,Scott Simpson,4,0,2,0,1982
T32,Payne Stewart,4,1,0,1,1982
T32,Doug Tewell,4,0,0,0,1982
T32,Tom Weiskopf,4,1,0,2,1982
T46,George Archer,3,0,0,1,1982
T46,Jim Colbert,3,0,0,0,1982
T46,John Cook,3,0,0,0,1982
T46,Keith Fergus,3,1,0,1,1982
T46,Morris Hatalsky,3,0,0,0,1982
T46,Lon Hinkle,3,0,0,0,1982
T46,Joe Inman,3,0,0,1,1982
T46,Tom Jenkins,3,0,0,0,1982
T46,Pat Lindsey,3,0,0,0,1982
T46,Mark Lye,3,0,0,0,1982
T46,Roger Maltbie,3,0,1,0,1982
T46,Gary McCord,3,0,0,0,1982
T46,Steve Melnyk,3,0,0,0,1982
T46,Mike Reid,3,0,0,1,1982
T46,Jack Renner,3,0,0,1,1982
T46,Jim Simons,3,1,0,0,1982
T46,Tim Simpson,3,0,0,0,1982
T46,J.C. Snead,3,0,0,0,1982
T46,Jim Thorpe,3,0,0,0,1982
T46,Tommy Valentine,3,0,0,1,1982
T46,Denis Watson,3,0,2,0,1982
T46,Larry Ziegler,3,0,0,0,1982
T68,John Adams,2,0,1,0,1982
T68,Chip Beck,2,0,0,1,1982
T68,Jim Booros,2,0,0,0,1982
T68,Rex Caldwell,2,0,0,2,1982
T68,Lennie Clements,2,0,0,0,1982
T68,Fred Couples,2,0,0,1,1982
T68,Ben Crenshaw,2,0,0,0,1982
T68,Bruce Devlin,2,0,0,0,1982
T68,Nick Faldo,2,0,0,0,1982
T68,Ed Fiori,2,1,0,0,1982
T68,John Fought,2,0,0,0,1982
T68,Hubert Green,2,0,1,0,1982
T68,Gary Hallberg,2,0,0,0,1982
T68,Gary Koch,2,0,0,0,1982
T68,Steven Liebler,2,0,0,0,1982
T68,John Mahaffey,2,0,1,0,1982
T68,Rik Massengale,2,0,0,1,1982
T68,Pat McGowan,2,0,1,0,1982
T68,Mark McNulty,2,0,0,0,1982
T68,Allen Miller,2,0,0,0,1982
T68,Mike Morley,2,0,0,1,1982
T68,Bob Murphy,2,0,0,0,1982
T68,Jim Nelford,2,0,0,0,1982
T68,Andy North,2,0,1,0,1982
T68,Victor Regalado,2,0,1,0,1982
T68,Dave Stockton,2,0,0,0,1982
T68,Ron Streck,2,0,1,0,1982
T68,Leonard Thompson,2,0,0,0,1982
T68,Howard Twitty,2,0,0,0,1982
T68,Bobby Wadkins,2,0,0,0,1982
T98,Isao Aoki,1,0,0,1,1982
T98,Paul Azinger,1,0,0,0,1982
T98,Eric Batten,1,0,0,0,1982
T98,Doug Black,1,0,0,0,1982
T98,Woody Blackburn,1,0,0,0,1982
T98,Michael Brannan,1,0,0,0,1982
T98,Bill Britton,1,0,1,0,1982
T98,Bob Byman,1,0,0,0,1982
T98,Mark Calcavecchia,1,0,0,0,1982
T98,Bill Calfee,1,0,0,0,1982
T98,Antonio Cerda,1,0,0,0,1982
T98,Bobby Cole,1,0,0,1,1982
T98,Ron Commans,1,0,0,0,1982
T98,Frank Conner,1,0,1,0,1982
T98,Charles Coody,1,0,0,1,1982
T98,Jay Cudd,1,0,1,0,1982
T98,Rod Curl,1,0,0,0,1982
T98,Terry Diehl,1,0,0,1,1982
T98,Ed Dougherty,1,0,0,0,1982
T98,Bruce Douglass,1,0,1,0,1982
T98,Dave Eichelberger,1,0,0,0,1982
T98,Jack Ferenz,1,0,0,0,1982
T98,Forrest Fezler,1,0,0,0,1982
T98,Bruce Fleisher,1,0,0,0,1982
T98,Gibby Gilbert,1,0,0,0,1982
T98,Lou Graham,1,0,0,0,1982
T98,Thomas Gray,1,0,1,0,1982
T98,Joe Hager,1,0,0,0,1982
T98,Phillip Hancock,1,0,0,0,1982
T98,Mark Hayes,1,0,0,0,1982
T98,Mike Holland,1,0,1,0,1982
T98,John Jackson,1,0,0,0,1982
T98,Barry Jaeckel,1,0,0,0,1982
T98,Charlie Krenkel,1,0,0,0,1982
T98,Gavan Levenson,1,0,0,0,1982
T98,Gene Littler,1,0,0,0,1982
T98,Lyn Lott,1,0,0,0,1982
T98,Mike McCullough,1,0,0,1,1982
T98,Mark McCumber,1,0,0,0,1982
T98,Jeff Mitchell,1,0,0,0,1982
T98,Larry Mize,1,0,0,0,1982
T98,Jodie Mudd,1,0,0,0,1982
T98,Jack Newton,1,0,0,0,1982
T98,Mike Nicolette,1,0,1,0,1982
T98,Greg Norman,1,0,0,0,1982
T98,Tim Norris,1,1,0,0,1982
T98,Mark O'Meara,1,0,0,0,1982
T98,Mark Pfeil,1,0,0,0,1982
T98,Greg Powers,1,0,0,0,1982
T98,Dana Quigley,1,0,0,0,1982
T98,Larry Rinker,1,0,0,0,1982
T98,Mike Smith,1,0,0,0,1982
T98,Mike Sullivan,1,0,0,0,1982
T98,Robert Thompson,1,0,0,0,1982
T98,Lee Trevino,1,0,0,0,1982
T98,Steven Veriato,1,0,0,0,1982
T98,Richard Zokol,1,0,0,0,1982
1,Tom Kite,21,1,3,3,1981
2,Raymond Floyd,14,3,2,0,1981
3,Bruce Lietzke,13,3,2,1,1981
4,Curtis Strange,12,0,1,3,1981
5,Jerry Pate,11,2,3,0,1981
6,Tom Watson,10,3,3,1,1981
T7,Ben Crenshaw,9,0,2,1,1981
T7,Jack Renner,9,1,1,0,1981
T7,Bill Rogers,9,4,1,0,1981
T10,Bobby Clampett,8,0,4,2,1981
T10,Hale Irwin,8,2,4,1,1981
T10,Jack Nicklaus,8,0,3,0,1981
T10,Craig Stadler,8,1,2,3,1981
14,David Graham,7,2,1,0,1981
T15,George Archer,6,0,0,1,1981
T15,George Burns,6,0,1,0,1981
T15,Frank Conner,6,0,1,0,1981
T15,Jay Haas,6,2,0,0,1981
T15,Gil Morgan,6,0,3,2,1981
T15,Dan Pohl,6,0,0,1,1981
T15,Tom Purtzer,6,0,0,3,1981
T15,D.A. Weibring,6,0,1,0,1981
T23,Andy Bean,5,1,0,0,1981
T23,Keith Fergus,5,1,1,0,1981
T23,Dan Halldorson,5,0,1,1,1981
T23,John Mahaffey,5,1,0,0,1981
T23,Johnny Miller,5,2,1,0,1981
T23,Calvin Peete,5,0,0,2,1981
T23,Don Pooley,5,0,0,0,1981
T23,Greg Powers,5,0,1,1,1981
T23,Mike Reid,5,0,0,1,1981
T23,J.C. Snead,5,1,0,0,1981
T23,Leonard Thompson,5,0,0,0,1981
T34,Jim Colbert,4,0,1,1,1981
T34,Fred Couples,4,0,1,1,1981
T34,Mike Donald,4,0,0,0,1981
T34,David Edwards,4,0,0,1,1981
T34,Ed Fiori,4,1,0,0,1981
T34,Lon Hinkle,4,0,2,0,1981
T34,Jeff Mitchell,4,0,0,1,1981
T34,Larry Nelson,4,2,0,0,1981
T34,Mark O'Meara,4,0,1,0,1981
T34,Jim Simons,4,0,1,0,1981
T34,Ron Streck,4,1,0,0,1981
