stat_id,year,player_id,events,rounds_total,rounds_measured,sg_total_avg_m,sg_total,sg_tee2green_avg_m,sg_tee2green_total,sg_putting_avg_m,sg_putting_total,sg_app_green_avg_m,sg_app_green_total,sg_off_tee_avg_m,sg_off_tee_total,sg_approach_avg_m,sg_around_green_avg_m,app_avg_proximity,app_total_distance,app_attempts,avg_score_stroke_differential,avg_score_player,avg_score_field,finish_top_10,finish_1st,finish_2nd,finish_3rd,distance_measured_avg,distance_measured_total,distance_measured_num_drives,distance_all_rank_total,distance_all_avg,distance_all_total,distance_all_num_drives,fairway_accuracy_percent,fairways_hit,fairways_possible,fairways_missed_other_percent,fairways_missed_other_total,fairways_missed_other_possible,fairways_missed_other_relative_to_par,total_putting
6637,2011,6643,25,81,74,-0.594,-43.948,0.034,2.539,-0.628,-46.486,0.452,33.463,-0.276,-20.422,0.452,-0.142,32' 0,42511,1328,-0.58,71.62,71.04,4,0,0,2,274.8,44523,162,182,270.4,279076,1032,69,779,1129,1.85,19,1028,0.68,324.5
6638,2011,28679,26,84,69,-0.602,-41.555,-0.485,-33.452,-0.117,-8.103,-0.146,-10.086,-0.186,-12.867,-0.146,-0.152,36' 3,44648.167,1233,-0.47,71.4,70.93,1,0,0,0,288.4,43832,152,111,280.2,269507,962,63.08,668,1059,2.64,25,946,0.84,242.1
6639,2011,29720,21,60,46,-0.652,-29.998,-0.795,-36.571,0.143,6.569,-0.184,-8.468,-0.473,-21.775,-0.184,-0.137,34' 4,28217.667,821,-0.59,71.42,70.83,NULL,NULL,NULL,NULL,293.1,30486,104,88,282.4,181877,644,61.49,447,727,3.65,23,631,0.91,136.9
6640,2011,12652,25,71,64,-0.653,-41.784,-0.541,-34.645,-0.112,-7.141,-0.061,-3.893,-0.423,-27.083,-0.061,-0.057,35' 5,40635.833,1147,-0.54,71.11,70.57,NULL,NULL,NULL,NULL,284.3,38102,134,T120,279.4,250092,895,61.05,572,937,2.74,24,875,0.54,228.8
6641,2011,20098,24,65,60,-0.663,-39.796,-0.479,-28.752,-0.184,-11.048,-0.152,-9.123,-0.461,-27.668,-0.152,0.134,36' 2,38857.25,1074,-0.59,71.65,71.06,1,0,0,0,287.5,37374,130,124,278.9,234290,840,58.2,529,909,3.28,27,824,0.89,259.4
6642,2011,30711,27,80,67,-0.667,-44.709,-0.938,-62.855,0.271,18.143,-0.672,-45.04,-0.229,-15.336,-0.672,-0.037,36' 10,44116.667,1197,-0.72,71.65,70.93,NULL,NULL,NULL,NULL,279,41291,148,T170,273.4,255863,936,66.02,682,1033,2.26,21,931,0.57,158.3
6643,2011,24980,23,67,55,-0.667,-36.688,-0.029,-1.62,-0.638,-35.071,-0.013,-0.729,-0.072,-3.974,-0.013,0.056,35' 10,35335.667,985,-0.42,71.58,71.16,NULL,NULL,NULL,NULL,298,35169,118,54,285.5,219816,770,58.06,479,825,3.67,28,762,0.86,324.7
6644,2011,20070,30,84,77,-0.766,-58.977,-0.845,-65.074,0.079,6.094,-0.309,-23.758,-0.267,-20.59,-0.309,-0.269,37' 1,50890.75,1373,-0.63,71.52,70.89,2,0,0,0,288.3,48437,168,97,281.8,303804,1078,56.51,664,1175,4.35,46,1057,0.67,177.5
6645,2011,9011,24,67,58,-0.801,-46.472,-0.437,-25.36,-0.364,-21.113,0.065,3.751,-0.243,-14.098,0.065,-0.259,35' 8,37055.583,1040,-0.71,71.85,71.14,1,0,0,0,296.3,39698,134,67,284.4,229760,808,51.88,484,933,4.42,35,792,0.54,305.8
6646,2011,26881,29,83,72,-0.82,-59.013,-0.657,-47.278,-0.163,-11.737,-0.505,-36.363,-0.175,-12.61,-0.505,0.024,37' 9,48606.917,1287,-0.53,71.55,71.02,1,0,0,0,286.1,45201,158,125,278.8,279892,1004,58.86,648,1101,3.24,32,989,0.44,296.3
6647,2011,35087,25,71,58,-0.854,-49.517,-0.886,-51.407,0.033,1.889,-0.838,-48.607,-0.563,-32.68,-0.838,0.515,39' 9,41438.667,1042,-0.57,71.68,71.11,NULL,NULL,NULL,NULL,296.1,38497,130,48,286,231372,809,52.87,479,906,5.91,46,778,0.67,238.6
6648,2011,33911,24,66,53,-0.883,-46.788,-1.293,-68.549,0.411,21.759,-0.547,-28.992,-0.882,-46.744,-0.547,0.136,36' 5,34548.917,948,-0.74,71.53,70.79,NULL,NULL,NULL,NULL,281.2,33743,120,181,271.4,201140,741,60.98,511,838,3.67,27,735,0.48,155.6
6649,2011,32698,29,82,67,-0.898,-60.142,-0.445,-29.845,-0.452,-30.298,-0.183,-12.245,0.133,8.905,-0.183,-0.396,36' 7,43952.333,1201,-0.45,71.43,70.98,3,0,0,0,297.4,44013,148,T62,284.7,265608,933,60.1,619,1030,3.28,30,916,0.57,316.7
6650,2011,29478,24,70,57,-0.906,-51.632,-1.044,-59.532,0.139,7.897,-0.707,-40.32,-0.247,-14.066,-0.707,-0.09,37' 5,38182,1021,-0.8,71.64,70.84,NULL,NULL,NULL,NULL,284.3,36394,128,T127,278.5,221952,797,60.96,545,894,2.41,19,789,0.79,128.5
6651,2011,30946,29,82,71,-0.958,-67.988,-0.375,-26.64,-0.582,-41.352,-0.109,-7.733,0.204,14.507,-0.109,-0.47,34' 4,43474.417,1267,-0.73,71.85,71.12,NULL,NULL,NULL,NULL,298.6,46581,156,16,292,289415,991,57.35,624,1088,3.19,31,973,0.97,296.3
6652,2011,34072,19,51,43,-1,-43.012,-1.294,-55.659,0.294,12.645,-0.648,-27.845,-0.267,-11.463,-0.648,-0.38,38' 11,29928.917,769,-1.12,72.04,70.92,NULL,NULL,NULL,NULL,304.1,28584,94,T20,291,175195,602,57.38,377,657,4.24,25,589,1,176.3
6653,2011,32640,23,63,57,-1.031,-58.754,-0.697,-39.737,-0.334,-19.02,-0.468,-26.65,-0.181,-10.308,-0.468,-0.049,37' 0,37673.667,1019,-1,71.87,70.87,NULL,NULL,NULL,NULL,286.8,34986,122,T115,279.8,222685,796,62.04,528,851,2.81,22,783,0.77,281.2
6654,2011,26420,23,64,54,-1.044,-56.39,-1.161,-62.703,0.117,6.31,-0.335,-18.101,-0.689,-37.212,-0.335,-0.137,36' 2,35007.583,967,-0.79,71.81,71.02,NULL,NULL,NULL,NULL,276.6,32087,116,185,268.7,202846,755,63.46,514,810,2.79,21,753,1,160.7
6655,2011,31401,30,86,75,-1.051,-78.854,-0.568,-42.61,-0.483,-36.247,-0.612,-45.912,0.057,4.246,-0.612,-0.012,36' 10,49375.167,1340,-0.82,71.84,71.02,1,0,0,0,299.5,49116,164,T49,285.9,298471,1044,57.06,651,1141,3.8,39,1027,0.56,289.8
6656,2011,24290,23,67,55,-1.053,-57.93,-0.808,-44.462,-0.245,-13.469,-0.119,-6.54,-0.606,-33.34,-0.119,-0.083,37' 8,37018.417,983,-0.85,71.72,70.87,NULL,NULL,NULL,NULL,290.2,34244,118,T129,278.4,214361,770,55.27,456,825,3.83,29,757,0.66,268.6
6657,2011,23614,21,53,46,-1.281,-58.924,-0.689,-31.682,-0.592,-27.246,-0.257,-11.811,-0.152,-7.007,-0.257,-0.28,37' 3,30682.25,824,-1.61,72.87,71.26,NULL,NULL,NULL,NULL,286.1,30325,106,T127,278.5,178529,641,63.87,472,739,3.81,24,630,0.96,326.8
6658,2011,32876,23,63,52,-1.351,-70.228,-1.559,-81.071,0.208,10.84,-0.61,-31.727,-0.326,-16.939,-0.61,-0.623,37' 6,34885.583,930,-1.43,72.43,71,NULL,NULL,NULL,NULL,292.2,34482,118,58,285.1,207250,727,54,445,824,5.19,37,713,0.59,186.7
6659,2011,27797,26,65,58,-1.383,-80.232,-1.062,-61.599,-0.321,-18.634,-0.636,-36.874,-0.7,-40.583,-0.636,0.273,38' 0,39342.667,1035,-1.35,72.14,70.79,NULL,NULL,NULL,NULL,297.9,37538,126,45,286.6,232446,811,50.57,446,882,4.36,34,779,0.76,256.3
6660,2011,25444,23,60,44,-1.416,-62.3,-0.461,-20.284,-0.955,-42.016,-0.192,-8.435,0.202,8.905,-0.192,-0.472,35' 4,27660.667,783,-0.99,72.35,71.36,NULL,NULL,NULL,NULL,286,29742,104,146,276.5,170308,616,69.88,508,727,2.77,17,613,1,359.5
6661,2011,1797,23,53,48,-1.522,-73.034,-0.9,-43.218,-0.621,-29.817,-0.682,-32.755,-0.248,-11.891,-0.682,0.03,36' 7,31350.833,857,-1.6,72.68,71.08,NULL,NULL,NULL,NULL,275.5,29208,106,T170,273.4,184265,674,68.91,512,743,2.09,14,671,1.14,352.9
6662,2011,25834,29,75,66,-1.581,-104.33,-1.288,-85.032,-0.292,-19.299,-0.434,-28.673,-0.719,-47.476,-0.434,-0.134,37' 2,43887,1181,-1.36,72.25,70.89,NULL,NULL,NULL,NULL,284.9,41596,146,T174,272.5,250717,920,62.83,639,1017,3.09,28,906,1.21,291
6663,2011,28237,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6664,2011,2239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6665,2011,20396,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6666,2011,34021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6667,2011,33399,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6668,2011,20859,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6669,2011,28258,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6670,2011,26329,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6671,2011,1941,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6672,2011,8793,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6673,2011,10944,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6674,2011,35450,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6675,2011,25364,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6676,2011,23135,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6677,2011,19825,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6678,2011,1219,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6679,2011,1226,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6680,2011,1249,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6681,2011,24512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6682,2011,1320,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6683,2011,21284,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6684,2011,22792,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6685,2011,30852,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6686,2011,20832,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6687,2011,19958,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6688,2011,27408,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6689,2011,26695,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6690,2011,20634,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6691,2011,33199,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6692,2011,12680,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6693,2011,25198,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6694,2011,22056,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6695,2011,27072,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6696,2011,12714,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6697,2012,28237,16,60,40,2.406,96.228,2.347,93.891,0.058,2.336,1.002,40.095,1.072,42.86,1.002,0.273,33' 1,23694.667,717,2.16,69.63,71.79,10,4,2,1,310.1,32868,106,4,298.6,167224,560,56.61,428,756,2.16,12,556,0.5,167
6698,2012,8793,19,69,48,2.31,110.894,1.971,94.61,0.339,16.282,1.224,58.772,0.553,26.521,1.224,0.194,33' 7,28978.167,863,2.23,69.78,72.01,9,3,1,2,297.4,39856,134,T37,287.8,193376,672,63.93,599,937,1.2,8,666,0.13,118.8
6699,2012,10809,24,85,65,1.752,113.906,1.329,86.407,0.423,27.493,0.83,53.923,0.225,14.613,0.83,0.275,32' 10,38354.25,1167,1.69,70.1,71.79,8,0,2,1,280,46477,166,160,275.9,249971,906,70.71,828,1171,1.66,15,905,0.47,94.8
6700,2012,23983,17,63,48,1.641,78.789,0.824,39.53,0.818,39.258,0.582,27.931,-0.188,-9.03,0.582,0.43,34' 8,29866.833,862,1.54,70.35,71.89,8,1,0,2,280.1,34729,124,T173,274.7,183476,668,65.16,563,864,3.02,20,663,0.25,20.7
6701,2012,22405,19,69,53,1.64,86.909,1.762,93.376,-0.122,-6.468,0.84,44.515,0.355,18.813,0.84,0.567,34' 7,32912.917,951,1.72,70.22,71.94,8,1,1,1,290.9,39277,135,86,283.3,209085,738,65.82,624,948,1.91,14,733,0.57,201.3
6702,2012,25804,19,68,51,1.529,77.959,1.809,92.258,-0.28,-14.301,0.265,13.529,1.485,75.741,0.265,0.059,36' 0,32779.917,910,1.67,69.98,71.65,7,1,2,0,315.5,41652,132,1,309.2,222007,718,58.84,546,928,2.68,19,709,0,272.7
6703,2012,30925,19,70,53,1.509,79.962,1.324,70.16,0.185,9.8,0.638,33.823,0.72,38.176,0.638,-0.035,33' 11,32163.333,949,1.45,70.18,71.63,9,1,0,1,310.2,40948,132,2,301.8,223605,741,56.3,527,936,3.03,22,725,0.59,192.8
6704,2012,25686,22,83,64,1.446,92.549,1.293,82.772,0.153,9.777,0.519,33.189,0.553,35.384,0.519,0.222,33' 0,37629.917,1141,1.57,69.89,71.46,8,2,1,0,292.4,47367,162,T52,286.1,254602,890,66.9,764,1142,2.71,24,886,0.54,214.2
6705,2012,23623,24,84,65,1.437,93.403,0.895,58.193,0.542,35.208,0.665,43.226,0.45,29.258,0.665,-0.22,33' 10,39337.917,1163,1.34,70.23,71.57,10,0,1,0,296.1,49152,166,T37,287.8,260134,904,64.79,749,1156,2.56,23,900,0.61,83.4
6706,2012,1810,22,79,60,1.422,85.332,0.86,51.623,0.562,33.707,0.566,33.958,-0.103,-6.207,0.566,0.398,37' 6,40196.167,1073,1.24,70.44,71.68,7,1,2,1,294.4,46511,158,T34,288.5,241793,838,54.31,599,1103,3.54,29,820,0.41,109.3
6707,2012,23108,22,86,66,1.382,91.204,0.91,60.052,0.472,31.151,0.49,32.366,0.11,7.285,0.49,0.309,34' 3,40581.833,1185,1.45,70.04,71.49,9,1,0,1,286.2,46936,164,T126,280,257023,918,65.06,743,1142,1.75,16,912,0.31,84.7
6708,2012,6527,19,73,54,1.295,69.922,1.161,62.681,0.134,7.24,0.898,48.511,0.116,6.257,0.898,0.147,32' 2,31015.25,965,1.33,70.1,71.43,7,1,1,0,285.4,39391,138,T65,285.1,216658,760,63.31,623,984,1.46,11,754,0.36,134.1
6709,2012,24024,25,95,74,1.197,88.562,0.629,46.559,0.568,42,0.342,25.282,0.112,8.27,0.342,0.176,35' 1,46543.833,1327,1.18,70.2,71.38,6,2,2,0,281.1,52845,188,155,276.4,284701,1030,68.53,897,1309,1.95,20,1028,0.85,85.8
6710,2012,24502,16,59,41,1.164,47.709,1.302,53.368,-0.138,-5.66,0.494,20.256,0.605,24.786,0.494,0.203,35' 7,26203.667,737,1.58,70.53,72.11,5,0,1,1,304.6,35335,116,9,295.3,169504,574,59.61,484,812,2.13,12,564,0.92,281.4
6711,2012,29221,22,77,66,1.123,74.11,0.912,60.197,0.211,13.911,0.319,21.075,0.222,14.636,0.319,0.371,35' 4,41640.083,1178,1.15,70.14,71.29,7,1,0,1,288.6,43872,152,57,285.8,264050,924,61.47,654,1064,3.71,34,917,0.47,180.8
6712,2012,33141,25,90,71,1.122,79.633,0.791,56.183,0.33,23.445,0.238,16.916,0.68,48.285,0.238,-0.127,35' 2,44697.917,1271,1.08,70.33,71.41,5,1,1,1,302.7,52663,174,12,294.3,293671,998,61.65,762,1236,2.84,28,985,0.61,159.1
6713,2012,21209,16,57,44,1.104,48.594,0.704,30.99,0.4,17.601,0.075,3.321,0.346,15.215,0.075,0.283,36' 9,28998.75,789,1.07,70.68,71.75,3,1,0,1,292.4,32747,112,63,285.3,174611,612,61.15,477,780,3.12,19,609,0.84,123.8
6714,2012,23638,31,115,102,1.083,110.451,0.939,95.757,0.144,14.688,0.754,76.931,0.185,18.822,0.754,0,34' 6,62965.833,1827,1.05,70.17,71.22,4,0,1,0,288.8,63831,221,125,280.1,398913,1424,63.42,983,1550,2.05,29,1413,0.55,222.2
6715,2012,27895,21,72,64,1.062,67.956,0.257,16.477,0.804,51.477,-0.01,-0.627,-0.1,-6.377,-0.01,0.367,35' 9,40870.833,1144,0.92,70.14,71.06,5,1,0,2,286.3,40083,140,T107,281.3,251722,895,58.9,576,978,2.59,23,888,0.57,77.1
6716,2012,28089,17,57,47,1.024,48.135,0.498,23.389,0.526,24.741,0.102,4.777,0.121,5.669,0.102,0.275,36' 10,30908.833,840,0.83,70.82,71.65,4,0,0,0,308.6,33333,108,16,292.7,191419,654,52.48,402,766,4.2,27,643,0.74,145.5
6717,2012,27649,22,81,65,1.01,65.682,0.15,9.779,0.86,55.901,0.11,7.173,-0.276,-17.939,0.11,0.316,35' 5,41216.75,1165,1.24,70.1,71.34,7,2,1,1,288.7,45035,156,T118,280.8,253863,904,60.5,657,1086,2.89,26,900,0.69,70
6718,2012,23320,24,81,71,1.003,71.208,0.55,39.039,0.453,32.168,0.258,18.3,0.485,34.446,0.258,-0.193,35' 6,44975.333,1267,0.88,70.57,71.45,4,0,0,1,303.1,48797,161,14,293.3,291204,993,57.95,656,1132,3.87,38,983,0.53,124.3
6719,2012,20645,22,81,62,1,61.972,0.96,59.534,0.039,2.436,0.473,29.315,0.503,31.197,0.473,-0.016,37' 3,41355.917,1110,1.07,70.35,71.42,5,0,0,0,291,45108,155,T54,286,246524,862,65.93,716,1086,1.29,11,855,0.36,141.2
6720,2012,24358,26,89,74,0.988,73.107,1.212,89.72,-0.225,-16.613,0.68,50.288,0.797,58.998,0.68,-0.264,34' 2,45272.5,1324,1.07,70.38,71.45,8,0,4,0,310.3,55241,178,6,296.7,305583,1030,56.58,701,1239,4.01,41,1022,0.22,271.1
6721,2012,26329,19,65,49,0.976,47.814,0.98,48.024,-0.004,-0.212,0.478,23.442,0.496,24.291,0.478,0.006,34' 10,30610.417,878,1.24,70.32,71.56,5,0,2,1,299.5,37141,124,20,291.3,198695,682,62.41,548,878,1.49,10,670,1.2,202.1
6722,2012,26331,16,56,40,0.925,36.981,0.84,33.617,0.084,3.365,0.445,17.81,0.356,14.227,0.445,0.039,33' 8,24029.25,713,0.72,70.85,71.57,2,0,0,0,295.8,31652,107,T59,285.5,159318,558,61.41,463,754,0.91,5,552,0.4,93.8
6723,2012,21528,15,51,42,0.915,38.409,0.809,33.989,0.105,4.416,0.297,12.487,0.343,14.402,0.297,0.169,39' 4,29558.75,751,1.06,70.78,71.84,1,0,0,1,289.5,27213,94,T104,281.5,165535,588,64.13,422,658,2.74,16,583,0.38,241.1
6724,2012,22621,19,62,48,0.906,43.485,0.401,19.244,0.505,24.238,0.408,19.599,-0.044,-2.1,0.408,0.036,34' 0,29358.917,863,0.85,70.68,71.53,3,1,1,0,274.8,31880,116,T171,274.8,184694,672,69.7,566,812,1.64,11,669,1,81.2
6725,2012,20766,18,67,45,0.888,39.939,0.908,40.853,-0.02,-0.913,0.331,14.904,0.193,8.669,0.331,0.384,35' 1,28292.333,806,1.18,70.54,71.72,3,0,0,0,293.6,36995,126,T109,281.2,176046,626,59.86,525,877,2.42,15,619,0.33,235.6
