id,year,season,rank,player_id,player_name,distance_after_tee_shot,total_distance_after_tee_shot,total_drives
442,2007,2007,45,23353,J.J. Henry,170.1,5787501,945
443,2007,2007,46,20850,Daniel Chopra,170.4,7997350,1304
444,2007,2007,47,1161,Mark Calcavecchia,170.5,6168742,1005
445,2007,2007,47,24781,Hunter Mahan,170.5,6136446,1000
446,2007,2007,47,10423,Mike Weir,170.5,5101341,831
447,2007,2007,50,20229,Stewart Cink,170.7,6066563,987
448,2007,2007,50,20157,Retief Goosen,170.7,2911989,474
449,2007,2007,50,27770,Camilo Villegas,170.7,5855984,953
450,2007,2007,53,23638,Brendon de Jonge,170.8,5590682,909
451,2007,2007,53,24140,Sean O'Hair,170.8,7091634,1153
452,2007,2007,55,12782,Tim Herron,171.0,6939719,1127
453,2007,2007,56,27933,John Merrick,171.2,6907050,1121
454,2007,2007,56,25345,Carl Pettersson,171.2,7852288,1274
455,2007,2007,58,8537,J.P. Hayes,171.3,6796415,1102
456,2007,2007,59,26881,Jarrod Lyle,171.5,5710998,925
457,2007,2007,60,22371,Aaron Baddeley,171.6,5684694,920
458,2007,2007,60,25900,Lucas Glover,171.6,6664732,1079
459,2007,2007,60,21949,Joe Ogilvie,171.6,7345301,1189
460,2007,2007,63,20634,Peter Lonard,171.7,6485728,1049
461,2007,2007,63,21959,Ted Purdy,171.7,7467403,1208
462,2007,2007,63,23621,Rory Sabbatini,171.7,5408576,875
463,2007,2007,63,10425,Jay Williamson,171.7,4152643,672
464,2007,2007,67,23614,Rich Beem,171.9,5948521,961
465,2007,2007,67,24912,Will MacKenzie,171.9,7809515,1262
466,2007,2007,69,23320,Ryan Palmer,172.0,6961332,1124
467,2007,2007,70,20098,Stuart Appleby,172.1,4955166,800
468,2007,2007,71,24925,Jonathan Byrd,172.2,5245802,846
469,2007,2007,72,21660,Jason Schultz,172.3,4497849,725
470,2007,2007,72,26882,Michael Sim,172.3,4304529,694
471,2007,2007,74,19824,Craig Barlow,172.7,3743307,602
472,2007,2007,74,7223,Brian Bateman,172.7,3748215,603
473,2007,2007,74,1707,Steve Lowery,172.7,5948292,957
474,2007,2007,77,22405,Justin Rose,172.8,3371750,542
475,2007,2007,78,24490,George McNeill,172.9,6870401,1104
476,2007,2007,79,21209,Sergio Garcia,173.3,4709022,755
477,2007,2007,80,8375,Paul Stankowski,173.4,3570550,572
478,2007,2007,80,12714,Chris Tidland,173.4,4382585,702
479,2007,2007,82,8123,Jeff Brehaut,173.8,4191221,670
480,2007,2007,82,20472,Alex Cejka,173.8,6425175,1027
481,2007,2007,84,6034,Marco Dawson,174.2,5555789,886
482,2007,2007,84,6621,Joe Durant,174.2,6415908,1023
483,2007,2007,84,2036,Jim Rutledge,174.2,3969872,633
484,2007,2007,87,12510,Chad Campbell,174.5,6364825,1013
485,2007,2007,87,23800,Bryce Molder,174.5,4171639,664
486,2007,2007,87,28486,Michael Putnam,174.5,6914890,1101
487,2007,2007,90,23048,Eric Axley,174.6,8113457,1291
488,2007,2007,90,25686,Jason Dufner,174.6,7548452,1201
489,2007,2007,92,20433,Mark Hensby,174.7,6202251,986
490,2007,2007,92,11032,Frank Lickliter II,174.7,7401098,1177
491,2007,2007,94,19803,Ryan Armour,174.8,8172902,1299
492,2007,2007,94,29476,Kyle Reifers,174.8,5460718,868
493,2007,2007,94,27963,Chris Stroud,174.8,4908724,780
494,2007,2007,97,26596,Ryan Moore,174.9,6518254,1035
495,2007,2007,97,7749,Brett Quigley,174.9,5497699,873
496,2007,2007,99,20498,Briny Baird,175.0,9127121,1449
497,2007,2007,99,20645,John Senden,175.0,7346548,1166
498,2007,2007,101,25892,Steve Wheatcroft,175.2,5309763,842
499,2007,2007,102,21470,Daisuke Maruyama,175.3,6656757,1055
500,2007,2007,103,12652,Cameron Beckman,175.4,7413442,1174
501,2007,2007,104,20105,Jeff Gove,175.6,8224373,1301
502,2007,2007,104,21731,Freddie Jacobson,175.6,6012510,951
503,2007,2007,104,25396,Kevin Na,175.6,6827842,1080
504,2007,2007,104,12660,Jesper Parnevik,175.6,6542254,1035
505,2007,2007,108,24357,K.J. Choi,175.7,5953272,941
506,2007,2007,109,1035,Tommy Armour III,175.8,6070866,959
507,2007,2007,109,1677,Tom Lehman,175.8,4259690,673
508,2007,2007,111,21646,David Branshaw,175.9,6509927,1028
509,2007,2007,111,8075,Jerry Kelly,175.9,6621970,1046
510,2007,2007,111,20628,Arron Oberholser,175.9,4628693,731
511,2007,2007,114,6595,Kevin Sutherland,176.0,6038807,953
512,2007,2007,115,22378,Trevor Immelman,176.2,4757881,750
513,2007,2007,116,22295,Darron Stiles,176.4,4655288,733
514,2007,2007,117,6197,Michael Allen,176.5,5598295,881
515,2007,2007,117,12195,Tom Johnson,176.5,5494980,865
516,2007,2007,117,1724,Jeff Maggert,176.5,6869509,1081
517,2007,2007,117,1948,Tim Petrovic,176.5,8315518,1309
518,2007,2007,121,6004,Stephen Ames,176.8,5510914,866
519,2007,2007,121,7867,Woody Austin,176.8,7394117,1162
520,2007,2007,123,20104,Ken Duke,176.9,8399800,1319
521,2007,2007,124,12705,Cliff Kresge,177.1,8741591,1371
522,2007,2007,124,2206,David Toms,177.1,5578473,875
523,2007,2007,126,23325,Vaughn Taylor,177.4,6334097,992
524,2007,2007,127,7457,Steve Flesch,177.5,7942526,1243
525,2007,2007,128,23613,Rich Barcelo,177.6,6119536,957
526,2007,2007,129,2246,Duffy Waldorf,177.7,5244402,820
527,2007,2007,130,1766,Billy Mayfair,177.8,7336252,1146
528,2007,2007,131,10117,Bob Heintz,178.0,6319748,986
529,2007,2007,132,26951,Johnson Wagner,178.1,7660530,1195
530,2007,2007,132,21878,Mark Wilson,178.1,6464249,1008
531,2007,2007,134,1024,Billy Andrade,178.2,6965168,1086
532,2007,2007,134,24507,Jason Bohn,178.2,4682819,730
533,2007,2007,134,24290,D.J. Brigman,178.2,4766966,743
534,2007,2007,134,27649,Brandt Snedeker,178.2,7608989,1186
535,2007,2007,138,22621,Ben Curtis,178.4,5765862,898
536,2007,2007,138,1473,Todd Hamilton,178.4,5137958,800
537,2007,2007,140,10860,Justin Leonard,178.6,7295900,1135
538,2007,2007,141,21753,Brian Davis,178.8,7815998,1214
539,2007,2007,142,24449,Parker McLachlin,178.9,6477244,1006
540,2007,2007,143,22293,Heath Slocum,179.0,8293560,1287
541,2007,2007,143,2223,Bob Tway,179.0,7821036,1214
542,2007,2007,145,23983,Luke Donald,179.3,4505899,698
543,2007,2007,146,10733,Kent Jones,179.4,7881390,1220
544,2007,2007,147,1388,Robert Gamez,179.5,6797685,1052
545,2007,2007,148,1313,Steve Elkington,179.6,6522915,1009
546,2007,2007,148,21806,Paul Gow,179.6,5101371,789
547,2007,2007,148,2239,Scott Verplank,179.6,5315280,822
548,2007,2007,151,24024,Zach Johnson,179.7,5383758,832
549,2007,2007,151,27060,John Mallinger,179.7,7757069,1199
550,2007,2007,153,1941,Tom Pernice Jr.,179.8,7546064,1166
551,2007,2007,153,24457,Jaco Van Zyl,179.8,3935111,608
552,2007,2007,155,10809,Jim Furyk,180.0,5992335,925
553,2007,2007,156,1142,Bart Bryant,180.2,6694684,1032
554,2007,2007,156,8881,Tripp Isenhour,180.2,6565884,1012
555,2007,2007,156,1577,Lee Janzen,180.2,4663585,719
556,2007,2007,159,23718,Nathan Green,180.4,7808073,1202
557,2007,2007,159,20160,Charlie Wi,180.4,7408607,1141
558,2007,2007,161,8931,Glen Day,180.5,6697950,1031
559,2007,2007,162,1132,Mark Brooks,180.6,3699406,569
560,2007,2007,163,25190,Jeff Quinney,180.8,7751881,1191
561,2007,2007,163,6527,Steve Stricker,180.8,5844057,898
562,2007,2007,165,6515,Shaun Micheel,181.0,6315033,969
563,2007,2007,165,22348,Nick O'Hern,181.0,4977162,764
564,2007,2007,167,23135,Tim Clark,181.4,4774163,731
565,2007,2007,167,6251,Chris DiMarco,181.4,5680230,870
566,2007,2007,169,24138,Ian Poulter,181.7,3551429,543
567,2007,2007,169,2101,Joey Sindelar,181.7,6004971,918
568,2007,2007,171,2104,Jeff Sluman,181.9,3764543,575
569,2007,2007,171,2214,Kirk Triplett,181.9,6149527,939
570,2007,2007,173,10213,Dicky Pride,182.0,5471269,835
571,2007,2007,174,12602,Dean Wilson,182.2,6802676,1037
572,2007,2007,175,22212,Craig Lile,182.3,6306981,961
573,2007,2007,176,12680,Shigeki Maruyama,182.5,7267694,1106
574,2007,2007,177,1320,Bob Estes,182.7,7287439,1108
575,2007,2007,178,1157,Tom Byrum,183.2,3745674,568
576,2007,2007,179,21350,Ryuji Imada,183.3,8124844,1231
577,2007,2007,179,23108,Matt Kuchar,183.3,6505571,986
578,2007,2007,179,22806,Doug LaBelle II,183.3,8300506,1258
579,2007,2007,182,1797,Rocco Mediate,183.4,6121147,927
580,2007,2007,183,26420,Richard Johnson,183.9,7678191,1160
581,2007,2007,184,7547,Craig Kanada,184.0,8632761,1303
582,2007,2007,185,20859,Anders Hansen,184.3,3119195,470
583,2007,2007,186,20127,Chris Riley,184.6,4663999,702
584,2007,2007,187,6643,Paul Goydos,185.0,4321317,649
585,2007,2007,188,6373,José María Olazábal,185.1,3385768,508
586,2007,2007,189,19972,José Coceres,185.7,3917068,586
587,2007,2007,190,23933,Michael Boyd,185.8,4830593,722
588,2007,2007,191,1381,Fred Funk,185.9,4951119,740
589,2007,2007,192,7363,Craig Bowden,186.2,6254407,933
590,2007,2007,193,20382,Stephen Leaney,187.5,6884601,1020
591,2007,2007,194,19846,Brian Gay,189.7,9207514,1348
592,2007,2007,195,20623,Gavin Coles,192.1,7379532,1067
593,2007,2007,196,1928,Corey Pavin,192.7,6807060,981
594,2008,2008,1,27141,J.B. Holmes,157.8,5412920,953
595,2008,2008,2,30925,Dustin Johnson,159.1,6277644,1096
596,2008,2008,3,24358,Robert Garrigus,162.2,6828010,1169
597,2008,2008,4,25804,Bubba Watson,162.5,6424087,1098
598,2008,2008,5,6567,Vijay Singh,163.3,5155177,877
599,2008,2008,6,21633,Steve Allan,164.1,3882416,657
600,2008,2008,7,30750,Tommy Gainey,164.7,3742388,631
601,2008,2008,8,27095,Nick Watney,165.3,6873999,1155
602,2008,2008,9,12716,Charley Hoffman,165.4,7067889,1187
603,2008,2008,10,21805,Harrison Frazar,165.6,5050581,847
604,2008,2008,11,23540,Jason Allred,166.3,4089373,683
605,2008,2008,12,29718,Anthony Kim,166.7,5394412,899
606,2008,2008,13,20850,Daniel Chopra,167.0,5687671,946
607,2008,2008,14,25562,Andres Romero,167.4,4079817,677
608,2008,2008,15,20848,Ángel Cabrera,167.9,3263103,540
609,2008,2008,15,24502,Adam Scott,167.9,2925992,484
610,2008,2008,17,26420,Richard Johnson,168.1,5580781,922
611,2008,2008,18,23497,Tag Ridings,168.2,6673805,1102
612,2008,2008,19,1706,Davis Love III,168.5,5447333,898
613,2008,2008,20,23349,Charles Warren,168.7,6211366,1023
614,2008,2008,21,24924,Bill Haas,169.5,7554398,1238
615,2008,2008,22,28089,Jason Day,169.6,6471726,1060
616,2008,2008,23,27936,Martin Laird,169.7,7148012,1170
617,2008,2008,23,1810,Phil Mickelson,169.7,4986407,816
618,2008,2008,25,27214,Kevin Streelman,169.8,8211740,1343
619,2008,2008,26,25594,Travis Perkins,170.0,3293349,538
620,2008,2008,27,23621,Rory Sabbatini,170.1,5383235,879
621,2008,2008,28,1226,Fred Couples,170.3,4273950,697
622,2008,2008,29,25900,Lucas Glover,170.4,7028406,1146
623,2008,2008,29,24140,Sean O'Hair,170.4,5759528,939
624,2008,2008,31,12782,Tim Herron,170.5,7353864,1198
625,2008,2008,31,28475,Jeff Overton,170.5,7684997,1252
626,2008,2008,33,1945,Kenny Perry,170.7,7817498,1272
627,2008,2008,33,28780,Nicholas Thompson,170.7,8104228,1319
628,2008,2008,35,1553,John Huston,170.8,4124983,671
629,2008,2008,35,20663,Brenden Pappas,170.8,4709197,766
630,2008,2008,37,26289,Boo Weekley,171.0,5478422,890
631,2008,2008,38,6573,Brandt Jobe,171.2,3949687,641
632,2008,2008,39,21949,Joe Ogilvie,171.3,7439124,1206
633,2008,2008,40,24361,Pat Perez,171.4,6720646,1089
634,2008,2008,41,26695,Michael Letzig,171.5,6317189,1023
635,2008,2008,41,23788,D.J. Trahan,171.5,6598570,1069
636,2008,2008,43,20378,Mathias Grönberg,171.7,6687336,1082
637,2008,2008,43,23623,Bo Van Pelt,171.7,7918153,1281
638,2008,2008,45,24490,George McNeill,172.0,7678514,1240
639,2008,2008,46,28158,Steve Marino,172.1,8885201,1434
640,2008,2008,47,20574,Mathew Goggin,172.2,7011377,1131
641,2008,2008,48,23320,Ryan Palmer,172.3,5123503,826
642,2008,2008,49,21209,Sergio Garcia,172.4,4811199,775
643,2008,2008,49,22892,Jason Gore,172.4,7281935,1173
644,2008,2008,49,20433,Mark Hensby,172.4,5388213,868
645,2008,2008,49,2002,John Riegger,172.4,5506036,887
646,2008,2008,53,21959,Ted Purdy,172.6,5020108,808
647,2008,2008,54,27120,Troy Matteson,172.8,7590265,1220
648,2008,2008,54,12309,Bob Sowards,172.8,4442591,714
649,2008,2008,56,20229,Stewart Cink,173.0,5461814,877
650,2008,2008,56,23409,James Driscoll,173.0,6501432,1044
651,2008,2008,56,25842,Jon Mills,173.0,6658194,1069
652,2008,2008,59,1707,Steve Lowery,173.1,5789492,929
653,2008,2008,60,26679,Kevin Stadler,173.2,6278686,1007
654,2008,2008,61,21961,Charles Howell III,173.3,7478535,1199
655,2008,2008,62,27561,Nick Flanagan,173.4,6854207,1098
656,2008,2008,62,27770,Camilo Villegas,173.4,5438579,871
657,2008,2008,64,26300,Matt Jones,173.6,7238548,1158
658,2008,2008,65,23778,Brad Adamonis,173.9,6524133,1042
659,2008,2008,65,27933,John Merrick,173.9,6662646,1064
660,2008,2008,65,2206,David Toms,173.9,4856774,776
661,2008,2008,68,10875,Todd Demsey,174.3,6149645,980
662,2008,2008,68,25632,Jimmy Walker,174.3,5307515,846
663,2008,2008,70,1035,Tommy Armour III,174.5,5685247,905
664,2008,2008,71,24781,Hunter Mahan,174.6,6293673,1001
665,2008,2008,72,20766,Padraig Harrington,174.7,2773574,441
666,2008,2008,73,12510,Chad Campbell,175.2,7434702,1179
667,2008,2008,73,22582,Kyle Thompson,175.2,4905997,778
668,2008,2008,75,25364,Paul Casey,175.3,3129954,496
669,2008,2008,75,6522,Ernie Els,175.3,3135596,497
670,2008,2008,77,1161,Mark Calcavecchia,175.7,4732127,748
671,2008,2008,77,23353,J.J. Henry,175.7,8677046,1372
672,2008,2008,77,6595,Kevin Sutherland,175.7,7698986,1217
673,2008,2008,80,7867,Woody Austin,175.8,7783752,1230
674,2008,2008,81,22046,Geoff Ogilvy,176.1,4292203,677
675,2008,2008,81,20160,Charlie Wi,176.1,7691132,1213
676,2008,2008,83,22621,Ben Curtis,176.3,5554450,875
677,2008,2008,84,23125,Brad Elder,176.4,4730993,745
678,2008,2008,84,23325,Vaughn Taylor,176.4,8229128,1296
679,2008,2008,86,22371,Aaron Baddeley,176.5,5274079,830
680,2008,2008,87,20572,Rod Pampling,176.6,5996371,943
681,2008,2008,87,21878,Mark Wilson,176.6,9128498,1436
682,2008,2008,89,26596,Ryan Moore,176.7,5577873,877
683,2008,2008,89,22913,John Rollins,176.7,6978961,1097
684,2008,2008,89,27963,Chris Stroud,176.7,5801895,912
685,2008,2008,92,11032,Frank Lickliter II,176.8,8760064,1376
686,2008,2008,92,1724,Jeff Maggert,176.8,6929511,1089
687,2008,2008,92,20645,John Senden,176.8,7216234,1134
688,2008,2008,92,10423,Mike Weir,176.8,5885875,925
689,2008,2008,96,19803,Ryan Armour,177.0,6652347,1044
690,2008,2008,96,23541,Ben Crane,177.0,6627041,1040
691,2008,2008,96,26631,Cody Freeman,177.0,4856660,762
692,2008,2008,99,20098,Stuart Appleby,177.1,5884036,923
693,2008,2008,100,24925,Jonathan Byrd,177.2,6805478,1067
694,2008,2008,101,23614,Rich Beem,177.3,6988569,1095
695,2008,2008,102,6621,Joe Durant,177.4,6984905,1094
696,2008,2008,102,20634,Peter Lonard,177.4,7082846,1109
697,2008,2008,104,24912,Will MacKenzie,177.6,5031795,787
698,2008,2008,104,24449,Parker McLachlin,177.6,6975901,1091
699,2008,2008,106,24357,K.J. Choi,177.7,5066466,792
700,2008,2008,107,27613,David Lutterus,177.9,4386163,685
701,2008,2008,107,24663,Y.E. Yang,177.9,7051336,1101
702,2008,2008,109,20105,Jeff Gove,178.0,3921549,612
703,2008,2008,110,20104,Ken Duke,178.1,9282141,1448
704,2008,2008,111,10860,Justin Leonard,178.2,6536827,1019
705,2008,2008,112,1766,Billy Mayfair,178.3,8473405,1320
706,2008,2008,113,6004,Stephen Ames,178.4,5894571,918
707,2008,2008,114,12660,Jesper Parnevik,178.5,6658189,1036
708,2008,2008,115,8537,J.P. Hayes,178.7,5577521,867
709,2008,2008,116,24138,Ian Poulter,178.9,3220004,500
710,2008,2008,117,1024,Billy Andrade,179.0,5458100,847
711,2008,2008,117,23048,Eric Axley,179.0,8656355,1343
712,2008,2008,119,10585,Scott McCarron,179.1,4802167,745
713,2008,2008,120,1473,Todd Hamilton,179.2,6599858,1023
714,2008,2008,120,25345,Carl Pettersson,179.2,8618692,1336
715,2008,2008,122,23797,Brett Rumford,179.3,5325068,825
716,2008,2008,122,27649,Brandt Snedeker,179.3,5996994,929
717,2008,2008,124,7749,Brett Quigley,179.4,6484291,1004
718,2008,2008,125,26500,Alejandro Cañizares,179.5,3631828,562
719,2008,2008,125,23135,Tim Clark,179.5,6534671,1011
720,2008,2008,125,22548,Patrick Sheehan,179.5,9306865,1440
721,2008,2008,128,10885,Robert Allenby,179.6,7722054,1194
722,2008,2008,129,1948,Tim Petrovic,179.7,7233735,1118
723,2008,2008,129,6527,Steve Stricker,179.7,5195218,803
724,2008,2008,131,2239,Scott Verplank,179.8,5876782,908
725,2008,2008,131,10425,Jay Williamson,179.8,7196510,1112
726,2008,2008,133,21731,Freddie Jacobson,180.0,5754529,888
727,2008,2008,133,1677,Tom Lehman,180.0,3421241,528
728,2008,2008,135,1313,Steve Elkington,180.1,6572855,1014
729,2008,2008,135,2223,Bob Tway,180.1,5109322,788
730,2008,2008,137,21461,Kenneth Ferrie,180.2,5370147,828
731,2008,2008,138,20157,Retief Goosen,180.3,3731848,575
732,2008,2008,139,20498,Briny Baird,180.4,8630063,1329
733,2008,2008,139,1941,Tom Pernice Jr.,180.4,8755023,1348
734,2008,2008,139,10649,Tom Scherrer,180.4,3928390,605
735,2008,2008,142,22378,Trevor Immelman,180.5,4820671,742
736,2008,2008,143,7457,Steve Flesch,180.6,7280872,1120
737,2008,2008,144,25396,Kevin Na,180.7,8163148,1255
738,2008,2008,144,26951,Johnson Wagner,180.7,6089983,936
739,2008,2008,146,6034,Marco Dawson,180.8,4802516,738
740,2008,2008,147,6197,Michael Allen,180.9,7052574,1083
741,2008,2008,147,12823,Carlos Franco,180.9,5632357,865
742,2008,2008,147,10733,Kent Jones,180.9,4943918,759
743,2008,2008,150,24227,Justin Bolli,181.0,6569787,1008
744,2008,2008,150,23718,Nathan Green,181.0,8126835,1247
745,2008,2008,152,22293,Heath Slocum,181.2,7783921,1193
746,2008,2008,153,10809,Jim Furyk,181.3,6867598,1052
747,2008,2008,153,6090,Jim McGovern,181.3,5607890,859
748,2008,2008,155,12705,Cliff Kresge,181.4,6518551,998
749,2008,2008,155,22806,Doug LaBelle II,181.4,4624173,708
750,2008,2008,155,27060,John Mallinger,181.4,7582352,1161
751,2008,2008,155,1797,Rocco Mediate,181.4,6244519,956
752,2008,2008,155,8845,Scott Sterling,181.4,6693357,1025
753,2008,2008,160,1388,Robert Gamez,181.5,6390826,978
754,2008,2008,161,12652,Cameron Beckman,181.9,6693535,1022
755,2008,2008,161,26420,Richard Johnson,181.9,4425928,676
756,2008,2008,163,21753,Brian Davis,182.0,9306322,1420
757,2008,2008,164,26668,Marc Turnesa,182.1,6862825,1047
758,2008,2008,165,9011,David Duval,182.3,3616643,551
759,2008,2008,165,24024,Zach Johnson,182.3,6541622,997
760,2008,2008,167,26476,Chez Reavie,182.5,8153693,1241
761,2008,2008,168,8931,Glen Day,182.7,5097213,775
762,2008,2008,169,20472,Alex Cejka,182.8,5442662,827
763,2008,2008,169,6012,Greg Kraft,182.8,4567668,694
764,2008,2008,171,6251,Chris DiMarco,182.9,6914016,1050
765,2008,2008,172,1320,Bob Estes,183.1,7835773,1189
766,2008,2008,173,25349,Tim Wilkinson,183.3,7318171,1109
767,2008,2008,174,6575,Dudley Hart,183.4,6114032,926
768,2008,2008,175,23108,Matt Kuchar,183.6,6425614,972
769,2008,2008,176,1577,Lee Janzen,184.0,6821678,1030
770,2008,2008,177,10505,Shane Bertsch,184.1,8238426,1243
771,2008,2008,178,8075,Jerry Kelly,184.2,6785056,1023
772,2008,2008,179,6643,Paul Goydos,184.4,6201468,934
773,2008,2008,180,25720,Chad Collins,184.6,5721449,861
774,2008,2008,181,1142,Bart Bryant,184.7,6196115,932
775,2008,2008,182,12602,Dean Wilson,184.8,8482632,1275
776,2008,2008,183,20127,Chris Riley,185.1,3678217,552
777,2008,2008,184,8385,Omar Uresti,185.3,5836201,875
778,2008,2008,185,19913,Ron Whittaker,185.9,3793952,567
779,2008,2008,186,21350,Ryuji Imada,186.2,6314784,942
780,2008,2008,187,7547,Craig Kanada,186.7,5100263,759
781,2008,2008,188,12826,Paul Claxton,186.8,4659310,693
782,2008,2008,189,1139,Olin Browne,187.3,6521020,967
783,2008,2008,190,22348,Nick O'Hern,188.1,6697847,989
784,2008,2008,191,20443,Jin Park,188.5,6509451,959
785,2008,2008,192,19846,Brian Gay,189.0,8117647,1193
786,2008,2008,193,25190,Jeff Quinney,189.6,6858781,1005
787,2008,2008,194,12680,Shigeki Maruyama,189.7,3941081,577
788,2008,2008,195,20382,Stephen Leaney,190.1,4257127,622
789,2008,2008,196,20623,Gavin Coles,191.5,4198293,609
790,2008,2008,197,1928,Corey Pavin,197.5,5496841,773
791,2009,2009,1,30925,Dustin Johnson,155.7,4859387,867
792,2009,2009,2,25562,Andres Romero,158.4,3393058,595
793,2009,2009,3,23497,Tag Ridings,158.5,3201805,561
794,2009,2009,4,31323,Gary Woodland,158.6,2808246,492
795,2009,2009,5,29718,Anthony Kim,159.1,4713663,823
796,2009,2009,6,24358,Robert Garrigus,161.2,5714625,985
797,2009,2009,7,27141,J.B. Holmes,161.9,4888863,839
798,2009,2009,7,25804,Bubba Watson,161.9,4540757,779
799,2009,2009,9,6567,Vijay Singh,163.3,4157274,707
800,2009,2009,10,1810,Phil Mickelson,163.9,3877157,657
801,2009,2009,11,12716,Charley Hoffman,165.7,7104889,1191
802,2009,2009,12,27095,Nick Watney,165.8,5581369,935
803,2009,2009,13,21805,Harrison Frazar,166.2,6874790,1149
804,2009,2009,13,27936,Martin Laird,166.2,5110352,854
805,2009,2009,15,20848,Ángel Cabrera,166.3,3131583,523
806,2009,2009,16,20850,Daniel Chopra,166.4,6803866,1136
807,2009,2009,17,27120,Troy Matteson,166.7,7302300,1217
808,2009,2009,18,21209,Sergio Garcia,167.0,3637121,605
809,2009,2009,19,27214,Kevin Streelman,167.2,7211582,1198
810,2009,2009,20,24140,Sean O'Hair,167.3,4848860,805
811,2009,2009,20,23349,Charles Warren,167.3,4437981,737
812,2009,2009,22,27683,Leif Olson,167.5,3498111,580
813,2009,2009,22,26289,Boo Weekley,167.5,5463582,906
814,2009,2009,24,1226,Fred Couples,167.8,3486303,577
815,2009,2009,25,26851,Marc Leishman,167.9,6910387,1143
816,2009,2009,25,24781,Hunter Mahan,167.9,6284465,1040
817,2009,2009,27,20229,Stewart Cink,168.0,4934529,816
818,2009,2009,28,1706,Davis Love III,168.3,6470310,1068
819,2009,2009,29,28158,Steve Marino,168.4,7030970,1160
820,2009,2009,30,23621,Rory Sabbatini,168.7,5586555,920
821,2009,2009,31,1945,Kenny Perry,169.1,6180315,1015
822,2009,2009,32,12782,Tim Herron,169.2,6771788,1112
