tourn_id,Tourn_Yr_ID,Tourn_Num,Year,Date,Tournament Name Iteration,Purse,Score,To Par,player_id,Winner Name Specific,Playoff,Prize,Course_ID,Course Name Specific,Par,Yardage
214,206,7,2003,2003-01-19,Sony Open in Hawaii,4500000,264,-16,6522,Ernie Els,p,810000,441,Waialae CC,70,7060
215,207,7,2002,2002-01-13,Sony Open in Hawaii,4000000,266,-14,8075,Jerry Kelly,NULL,720000,441,Waialae CC,70,7060
216,208,7,2001,2001-01-21,Sony Open in Hawaii,4000000,260,-20,1329,Brad Faxon,NULL,720000,441,Waialae CC,70,7060
217,209,7,2000,2000-01-16,Sony Open in Hawaii,2900000,261,-19,1042,Paul Azinger,NULL,522000,441,Waialae CC,70,7012
218,210,7,1999,1999-01-17,Sony Open in Hawaii,2600000,271,-9,2104,Jeff Sluman,NULL,468000,441,Waialae CC,70,7012
219,211,7,1998,1998-02-15,United Airlines Hawaiian Open,1800000,260,-28,1553,John Huston,NULL,324000,441,Waialae CC,72,7012
220,212,7,1997,1997-02-16,United Airlines Hawaiian Open,1200000,271,-17,8375,Paul Stankowski,p,216000,441,Waialae CC,72,7012
221,213,7,1996,1996-02-18,United Airlines Hawaiian Open,1200000,277,-11,10809,Jim Furyk,p,216000,441,Waialae CC,72,6975
222,214,7,1995,1995-01-15,United Airlines Hawaiian Open,1200000,269,-19,7235,John Morse,NULL,216000,441,Waialae CC,72,6975
223,215,7,1994,1994-01-16,United Airlines Hawaiian Open,1200000,269,-19,1890,Brett Ogle,NULL,216000,441,Waialae CC,72,6975
224,216,7,1993,1993-01-17,United Airlines Hawaiian Open,1200000,269,-19,2225,Howard Twitty,NULL,216000,441,Waialae CC,72,6975
225,217,7,1992,1992-02-06,United Airlines Hawaiian Open,1200000,265,-23,1219,John Cook,NULL,216000,441,Waialae CC,72,6975
226,218,7,1991,1991-01-20,United Hawaiian Open,1100000,270,-18,2242,Lanny Wadkins,NULL,198000,441,Waialae CC,72,6975
227,219,7,1990,1990-02-11,Hawaiian Open,1000000,279,-9,1560,David Ishii,NULL,180000,441,Waialae CC,72,6975
228,220,7,1989,1989-02-12,Hawaiian Open,750000,197,-19,2049,Gene Sauers,NULL,135000,441,Waialae CC,72,6975
229,221,7,1988,1988-02-14,Hawaiian Open,600000,271,-17,2242,Lanny Wadkins,NULL,108000,441,Waialae CC,72,6975
230,222,7,1987,1987-02-08,Hawaiian Open,600000,270,-18,1928,Corey Pavin,p,108000,441,Waialae CC,72,6975
231,223,7,1986,1986-02-16,Hawaiian Open,500000,272,-16,1928,Corey Pavin,NULL,90000,441,Waialae CC,72,6975
232,224,7,1985,1985-02-10,Hawaiian Open,500000,267,-21,1887,Mark O'Meara,NULL,90000,441,Waialae CC,72,6975
233,225,7,1984,1984-02-12,Hawaiian Open,500000,271,-17,1998,Jack Renner,p,90000,441,Waialae CC,72,7234
234,226,7,1983,1983-02-13,Hawaiian Open,325000,268,-20,1030,Isao Aoki,NULL,58500,441,Waialae CC,72,7284
235,227,7,1982,1982-02-14,Hawaiian Open,325000,277,-11,1682,Wayne Levi,NULL,58500,441,Waialae CC,72,7234
236,228,7,1981,1981-02-15,Hawaiian Open,325000,265,-23,1559,Hale Irwin,NULL,58500,441,Waialae CC,72,7234
237,229,7,1980,1980-02-10,Hawaiian Open,325000,266,-22,1068,Andy Bean,NULL,58500,441,Waialae CC,72,7234
238,230,7,1979,1979-02-11,Hawaiian Open,300000,267,-21,1443,Hubert Green,NULL,54000,441,Waialae CC,72,7234
239,231,7,1978,1978-02-05,Hawaiian Open,250000,274,-14,1443,Hubert Green,p,50000,441,Waialae CC,72,7234
240,232,7,1977,1977-02-06,Hawaiian Open,240000,273,-15,1690,Bruce Lietzke,NULL,48000,441,Waialae CC,72,7234
241,233,7,1976,1976-02-01,Hawaiian Open,230000,270,-18,1235,Ben Crenshaw,NULL,46000,441,Waialae CC,72,7234
242,234,7,1975,1975-02-02,Hawaiian Open,220000,274,-14,1450,Gary Groh,NULL,44000,441,Waialae CC,72,7234
243,235,7,1974,1974-02-03,Hawaiian Open,220000,271,-17,1869,Jack Nicklaus,NULL,44000,441,Waialae CC,72,7234
244,236,7,1973,1973-02-04,Hawaiian Open,200000,273,-15,2060,John Schlee,NULL,40000,441,Waialae CC,72,7234
245,237,7,1972,1972-02-06,Hawaiian Open,200000,274,-14,1597,Grier Jones,p,40000,441,Waialae CC,72,7234
246,238,7,1971,1971-02-07,Hawaiian Open,200000,273,-15,2083,Tom Shaw,NULL,40000,441,Waialae CC,72,7234
247,239,7,1969,1969-11-09,Hawaiian Open,125000,274,-14,1233,Bruce Crampton,NULL,25000,441,Waialae CC,72,7234
248,240,7,1968,1968-11-10,Hawaiian Open,125000,272,-16,2213,Lee Trevino,NULL,25000,441,Waialae CC,72,7234
249,241,7,1967,1967-11-05,Hawaiian Open,100000,284,-4,2307,Dudley Wysong,p,20000,441,Waialae CC,72,7234
250,242,7,1966,1966-10-30,Hawaiian Open,57000,271,-17,8,Ted Makalena,NULL,8500,441,Waiale CC,72,7234
251,243,7,1965,1965-11-07,Hawaiian Open,60300,281,-7,1124,Gay Brewer,p,9000,441,Waiale CC,72,7234
252,244,8,2023,2023-01-22,The American Express,8000000,261,-27,46970,Jon Rahm,NULL,1440000,183,La Quinta Country Club,72,7060
253,244,8,2023,2023-01-22,The American Express,NULL,NULL,NULL,NULL,NULL,NULL,NULL,268,Pete Dye Stadium Course,72,7187
254,244,8,2023,2023-01-22,The American Express,NULL,NULL,NULL,NULL,NULL,NULL,NULL,238,Nicklaus Tournament Course,72,7147
255,245,8,2022,2022-01-23,The American Express,7600000,265,-23,34264,Hudson Swafford,NULL,1368000,183,La Quinta Country Club,72,7060
256,245,8,2022,2022-01-23,The American Express,NULL,NULL,NULL,NULL,NULL,NULL,NULL,268,Pete Dye Stadium Course,72,7147
257,245,8,2022,2022-01-23,The American Express,NULL,NULL,NULL,NULL,NULL,NULL,NULL,238,Nicklaus Tournament Course,72,7181
258,246,8,2021,2021-01-24,The American Express,6700000,265,-23,37455,Si Woo Kim,NULL,1206000,272,PGA WEST (Stadium),72,7147
259,246,8,2021,2021-01-24,The American Express,NULL,NULL,NULL,NULL,NULL,NULL,NULL,238,Nicklaus Tournament Course,72,7181
260,247,8,2020,2020-01-19,The American Express,6700000,262,-26,33410,Andrew Landry,NULL,1206000,183,La Quinta Country Club,72,7060
261,247,8,2020,2020-01-19,The American Express,NULL,NULL,NULL,NULL,NULL,NULL,NULL,368,Stadium Course,72,7113
262,247,8,2020,2020-01-19,The American Express,NULL,NULL,NULL,NULL,NULL,NULL,NULL,238,Nicklaus Tournament Course,72,7159
263,248,8,2019,2019-01-20,Desert Classic,5900000,262,-26,35449,Adam Long,NULL,1062000,183,La Quinta Country Club,72,7060
264,248,8,2019,2019-01-20,Desert Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,368,Stadium Course,72,7113
265,248,8,2019,2019-01-20,Desert Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,238,Nicklaus Tournament Course,72,7159
266,249,8,2018,2018-01-21,CareerBuilder Challenge,5900000,266,-22,46970,Jon Rahm,p,1062000,183,La Quinta Country Club,72,7060
267,249,8,2018,2018-01-21,CareerBuilder Challenge,NULL,NULL,NULL,NULL,NULL,NULL,NULL,368,Stadium Course,72,7113
268,249,8,2018,2018-01-21,CareerBuilder Challenge,NULL,NULL,NULL,NULL,NULL,NULL,NULL,238,Nicklaus Tournament Course,72,7159
269,250,8,2017,2017-01-22,CareerBuilder Challenge,5800000,268,-20,34264,Hudson Swafford,NULL,1044000,183,La Quinta Country Club,72,7060
270,250,8,2017,2017-01-22,CareerBuilder Challenge,NULL,NULL,NULL,NULL,NULL,NULL,NULL,272,PGA WEST TPC Stadium Course,72,7113
271,250,8,2017,2017-01-22,CareerBuilder Challenge,NULL,NULL,NULL,NULL,NULL,NULL,NULL,273,PGA West (Tournament),72,7159
272,251,8,2016,2016-01-24,CareerBuilder Challenge in partnership with the Clinton Foundation,5800000,263,-25,25686,Jason Dufner,p,1044000,183,La Quinta Country Club,72,7060
273,251,8,2016,2016-01-24,CareerBuilder Challenge in partnership with the Clinton Foundation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,272,PGA WEST TPC Stadium Course,72,7113
274,251,8,2016,2016-01-24,CareerBuilder Challenge in partnership with the Clinton Foundation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,273,PGA West (Tournament),72,7159
275,252,8,2015,2015-01-25,Humana Challenge in partnership with the Clinton Foundation,5700000,266,-22,24924,Bill Haas,NULL,1026000,183,La Quinta Country Club,72,7060
276,252,8,2015,2015-01-25,Humana Challenge in partnership with the Clinton Foundation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,271,PGA West (Palmer),72,6950
277,252,8,2015,2015-01-25,Humana Challenge in partnership with the Clinton Foundation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,270,PGA West (Nicklaus),72,6924
278,253,8,2014,2014-01-19,Humana Challenge in partnership with the Clinton Foundation,5700000,260,-28,34360,Patrick Reed,NULL,1026000,183,La Quinta Country Club,72,7060
279,253,8,2014,2014-01-19,Humana Challenge in partnership with the Clinton Foundation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,271,PGA West (Palmer),72,6950
280,253,8,2014,2014-01-19,Humana Challenge in partnership with the Clinton Foundation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,270,PGA West (Nicklaus),72,6924
281,254,8,2013,2013-01-20,Humana Challenge in partnership with the Clinton Foundation,5600000,263,-25,19846,Brian Gay,p,1008000,183,La Quinta Country Club,72,7060
282,254,8,2013,2013-01-20,Humana Challenge in partnership with the Clinton Foundation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,271,PGA West (Palmer),72,6950
283,254,8,2013,2013-01-20,Humana Challenge in partnership with the Clinton Foundation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,270,PGA West (Nicklaus),72,6924
284,255,8,2012,2012-01-22,Humana Challenge in partnership with the Clinton Foundation,5600000,264,-24,21878,Mark Wilson,NULL,1008000,183,La Quinta Country Club,72,7060
285,255,8,2012,2012-01-22,Humana Challenge in partnership with the Clinton Foundation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,271,PGA West (Palmer),72,6950
286,255,8,2012,2012-01-22,Humana Challenge in partnership with the Clinton Foundation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,270,PGA West (Nicklaus),72,6924
287,256,8,2011,2011-01-23,Bob Hope Classic,5000000,333,-27,27064,Jhonattan Vegas,p,900000,183,La Quinta Country Club,72,7060
288,256,8,2011,2011-01-23,Bob Hope Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,271,PGA West (Palmer),72,6950
289,256,8,2011,2011-01-23,Bob Hope Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,351,Silver Rock,72,7403
290,256,8,2011,2011-01-23,Bob Hope Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,270,PGA West (Nicklaus),72,6924
291,257,8,2010,2010-01-24,Bob Hope Classic,5000000,330,-30,24924,Bill Haas,NULL,900000,183,La Quinta Country Club,72,7060
292,257,8,2010,2010-01-24,Bob Hope Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,271,PGA West (Palmer),72,6950
293,257,8,2010,2010-01-24,Bob Hope Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,351,Silver Rock,72,7403
294,257,8,2010,2010-01-24,Bob Hope Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,270,PGA West (Nicklaus),72,6890
295,258,8,2009,2009-01-25,The 50th Bob Hope Classic hosted by Arnold Palmer,5100000,327,-33,24361,Pat Perez,NULL,918000,22,Bermuda Dunes CC,72,7017
296,258,8,2009,2009-01-25,The 50th Bob Hope Classic hosted by Arnold Palmer,NULL,NULL,NULL,NULL,NULL,NULL,NULL,271,PGA West (Palmer),72,6930
297,258,8,2009,2009-01-25,The 50th Bob Hope Classic hosted by Arnold Palmer,NULL,NULL,NULL,NULL,NULL,NULL,NULL,351,Silver Rock,72,7403
298,258,8,2009,2009-01-25,The 50th Bob Hope Classic hosted by Arnold Palmer,NULL,NULL,NULL,NULL,NULL,NULL,NULL,270,PGA West (Nicklaus),72,6924
299,259,8,2008,2008-01-20,Bob Hope Chrysler Classic,5100000,334,-26,23788,D.J. Trahan,NULL,918000,183,La Quinta Country Club,72,7060
300,259,8,2008,2008-01-20,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,271,PGA West (Palmer),72,6930
301,259,8,2008,2008-01-20,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,383,The Classic Club,72,7305
302,259,8,2008,2008-01-20,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,351,Silver Rock,72,7403
303,260,8,2007,2007-01-21,Bob Hope Chrysler Classic,5000000,343,-17,12716,Charley Hoffman,p,900000,22,Bermuda Dunes CC,72,7017
304,260,8,2007,2007-01-21,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,183,La Quinta Country Club,72,7060
305,260,8,2007,2007-01-21,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,271,PGA West (Palmer),72,6930
306,260,8,2007,2007-01-21,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,383,The Classic Club,72,7305
307,261,8,2006,2006-01-22,Bob Hope Chrysler Classic,5000000,335,-25,12510,Chad Campbell,NULL,900000,22,Bermuda Dunes CC,72,6962
308,261,8,2006,2006-01-22,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,183,La Quinta Country Club,72,7060
309,261,8,2006,2006-01-22,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,271,PGA West (Palmer),72,6930
310,261,8,2006,2006-01-22,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,383,The Classic Club,72,7305
311,262,8,2005,2005-01-30,Bob Hope Chrysler Classic,4700000,332,-28,10860,Justin Leonard,NULL,846000,22,Bermuda Dunes CC,72,6962
312,262,8,2005,2005-01-30,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,183,La Quinta Country Club,72,7060
313,262,8,2005,2005-01-30,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,380,Tamarisk CC,72,7003
314,262,8,2005,2005-01-30,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,271,PGA West (Palmer),72,6930
315,263,8,2004,2004-01-25,Bob Hope Chrysler Classic,4500000,330,-30,1810,Phil Mickelson,p,810000,158,Indian Wells CC,72,6478
316,263,8,2004,2004-01-25,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22,Bermuda Dunes CC,72,6962
317,263,8,2004,2004-01-25,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,183,La Quinta Country Club,72,7060
318,263,8,2004,2004-01-25,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,271,PGA West (Palmer),72,6930
319,264,8,2003,2003-02-02,Bob Hope Chrysler Classic,4500000,330,-30,10423,Mike Weir,NULL,810000,158,Indian Wells CC,72,6478
320,264,8,2003,2003-02-02,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22,Bermuda Dunes CC,72,6927
321,264,8,2003,2003-02-02,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,183,La Quinta Country Club,72,7060
322,264,8,2003,2003-02-02,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,271,PGA West (Palmer),72,6930
323,265,8,2002,2002-01-20,Bob Hope Chrysler Classic,4000000,330,-30,1810,Phil Mickelson,p,720000,158,Indian Wells CC,72,6478
324,265,8,2002,2002-01-20,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22,Bermuda Dunes CC,72,6927
325,265,8,2002,2002-01-20,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,271,PGA West (Palmer),72,6950
326,265,8,2002,2002-01-20,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,380,Tamarisk CC,72,6881
327,266,8,2001,2001-02-18,Bob Hope Chrysler Classic,3500000,324,-36,6621,Joe Durant,NULL,630000,158,Indian Wells CC,72,6478
328,266,8,2001,2001-02-18,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22,Bermuda Dunes CC,72,6927
329,266,8,2001,2001-02-18,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,183,La Quinta Country Club,72,7060
330,266,8,2001,2001-02-18,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,271,PGA West (Palmer),72,6950
331,267,8,2000,2000-01-23,Bob Hope Chrysler Classic,3000000,331,-27,12660,Jesper Parnevik,NULL,540000,158,Indian Wells CC,72,6478
332,267,8,2000,2000-01-23,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,183,La Quinta Country Club,72,7060
333,267,8,2000,2000-01-23,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,271,PGA West (Palmer),72,6950
334,267,8,2000,2000-01-23,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22,Bermuda Dunes CC,71,6829
335,268,8,1999,1999-01-24,Bob Hope Chrysler Classic,3000000,334,-26,9011,David Duval,NULL,540000,158,Indian Wells CC,72,6478
336,268,8,1999,1999-01-24,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22,Bermuda Dunes CC,72,6927
337,268,8,1999,1999-01-24,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,380,Tamarisk CC,72,6881
338,268,8,1999,1999-01-24,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,271,PGA West (Palmer),72,6950
339,269,8,1998,1998-01-18,Bob Hope Chrysler Classic,2300000,332,-28,1226,Fred Couples,p,414000,158,Indian Wells CC,72,6478
340,269,8,1998,1998-01-18,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22,Bermuda Dunes CC,72,6927
341,269,8,1998,1998-01-18,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,183,La Quinta Country Club,72,6901
342,269,8,1998,1998-01-18,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,271,PGA West (Palmer),72,6928
343,270,8,1997,1997-01-19,Bob Hope Chrysler Classic,1500000,327,-33,1219,John Cook,NULL,270000,158,Indian Wells CC,72,6478
344,270,8,1997,1997-01-19,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22,Bermuda Dunes CC,72,6927
345,270,8,1997,1997-01-19,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,183,La Quinta Country Club,72,6901
346,270,8,1997,1997-01-19,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,156,Indian Ridge CC,72,7037
347,271,8,1996,1996-01-21,Bob Hope Chrysler Classic,1300000,337,-23,1132,Mark Brooks,NULL,234000,158,Indian Wells CC,72,6478
348,271,8,1996,1996-01-21,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22,Bermuda Dunes CC,72,6927
349,271,8,1996,1996-01-21,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,380,Tamarisk CC,72,6881
350,271,8,1996,1996-01-21,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,156,Indian Ridge CC,72,7037
351,272,8,1995,1995-02-19,Bob Hope Chrysler Classic,1200000,335,-25,1945,Kenny Perry,NULL,216000,158,Indian Wells CC,72,6478
352,272,8,1995,1995-02-19,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22,Bermuda Dunes CC,72,6927
353,272,8,1995,1995-02-19,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,183,La Quinta Country Club,72,6901
354,272,8,1995,1995-02-19,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,156,Indian Ridge CC,72,7037
355,273,8,1994,1994-02-20,Bob Hope Chrysler Classic,1100000,334,-26,1527,Scott Hoch,NULL,198000,158,Indian Wells CC,72,6478
356,273,8,1994,1994-02-20,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22,Bermuda Dunes CC,72,6927
357,273,8,1994,1994-02-20,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,183,La Quinta Country Club,72,6852
358,273,8,1994,1994-02-20,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,271,PGA West (Palmer),72,6901
359,274,8,1993,1993-02-14,Bob Hope Chrysler Classic,1100000,325,-35,1633,Tom Kite,NULL,198000,158,Indian Wells CC,72,6478
360,274,8,1993,1993-02-14,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22,Bermuda Dunes CC,72,6927
361,274,8,1993,1993-02-14,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,380,Tamarisk CC,72,6881
362,274,8,1993,1993-02-14,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,271,PGA West (Palmer),72,6901
363,275,8,1992,1992-01-19,Bob Hope Chrysler Classic,1100000,336,-24,1219,John Cook,p,198000,158,Indian Wells CC,72,6478
364,275,8,1992,1992-01-19,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22,Bermuda Dunes CC,72,6927
365,275,8,1992,1992-01-19,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,183,La Quinta Country Club,72,6852
366,275,8,1992,1992-01-19,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,271,PGA West (Palmer),72,6904
367,276,8,1991,1991-02-10,Bob Hope Chrysler Classic,1110000,331,-29,1928,Corey Pavin,p,198000,158,Indian Wells CC,72,6478
368,276,8,1991,1991-02-10,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22,Bermuda Dunes CC,72,6927
369,276,8,1991,1991-02-10,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,183,La Quinta Country Club,72,6852
370,276,8,1991,1991-02-10,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,271,PGA West (Palmer),72,6931
371,277,8,1990,1990-01-21,Bob Hope Chrysler Classic,1000000,339,-21,1569,Peter Jacobsen,NULL,180000,158,Indian Wells CC,72,6478
372,277,8,1990,1990-01-21,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22,Bermuda Dunes CC,72,6927
373,277,8,1990,1990-01-21,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,380,Tamarisk CC,72,6859
374,277,8,1990,1990-01-21,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,271,PGA West (Palmer),72,6931
375,278,8,1989,1989-01-15,Bob Hope Chrysler Classic,1000000,343,-17,1599,Steve Jones,p,180000,158,Indian Wells CC,72,6478
376,278,8,1989,1989-01-15,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22,Bermuda Dunes CC,72,6927
377,278,8,1989,1989-01-15,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,104,Eldorado CC,72,6708
378,278,8,1989,1989-01-15,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,271,PGA West (Palmer),72,6924
379,279,8,1988,1988-01-24,Bob Hope Chrysler Classic,1000000,338,-22,1457,Jay Haas,NULL,180000,158,Indian Wells CC,72,6478
380,279,8,1988,1988-01-24,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22,Bermuda Dunes CC,72,6927
381,279,8,1988,1988-01-24,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,183,La Quinta Country Club,72,6911
382,279,8,1988,1988-01-24,Bob Hope Chrysler Classic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,271,PGA West (Palmer),72,6924
383,280,8,1987,1987-01-18,Bob Hope Chrysler Classic,900000,341,-19,1928,Corey Pavin,NULL,162000,158,Indian Wells CC,72,6478
